season,week,franchise_id,player_id,status,salary,contractYear,contractInfo,as_of
2025,15,0024,13737,ROSTER,6.13,1,2022 UFA,2025-12-13
2025,15,0024,16253,ROSTER,1.14,2,2023 4.06,2025-12-13
2025,15,0024,15319,ROSTER,5.47,1,2023 oEXT,2025-12-13
2025,15,0024,16696,ROSTER,1.69,3,2024 2.08,2025-12-13
2025,15,0024,16690,ROSTER,1.06,3,2024 4.08,2025-12-13
2025,15,0024,15749,ROSTER,3.98,1,2023 oEXT,2025-12-13
2025,15,0024,15452,ROSTER,8.88,2,2025 oEXT,2025-12-13
2025,15,0024,14412,ROSTER,7.59,1,2024 oEXT,2025-12-13
2025,15,0024,15357,ROSTER,15.29,1,2025 NEFT,2025-12-13
2025,15,0024,13770,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0024,13671,ROSTER,7.79,2,2025 B/R,2025-12-13
2025,15,0024,17043,ROSTER,4.32,4,2025 1.07,2025-12-13
2025,15,0024,17122,ROSTER,1.6,4,2025 2.11,2025-12-13
2025,15,0024,17135,ROSTER,1.26,4,2025 3.07,2025-12-13
2025,15,0024,17105,ROSTER,0.95,4,2025 5.07,2025-12-13
2025,15,0024,13844,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0024,15979,ROSTER,2.3,1,2025 UFA,2025-12-13
2025,15,0024,11348,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0024,14877,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0024,12739,ROSTER,2.9,1,2025 UFA,2025-12-13
2025,15,0024,15362,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0024,14879,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0024,14918,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0024,17059,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0024,17143,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0024,17048,ROSTER,2.23,4,2025 2.01,2025-12-13
2025,15,0024,15981,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0024,16432,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0024,12217,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0024,12141,ROSTER,2.6,1,2025 UFA,2025-12-13
2025,15,0024,16626,ROSTER,2.07,3,2024 2.02,2025-12-13
2025,15,0024,11706,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0024,16216,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0024,17141,ROSTER,1.01,4,2025 4.07,2025-12-13
2025,15,0024,16623,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0024,16283,ROSTER,1.1,1,2024 R/F,2025-12-13
2025,15,0024,15382,INJURED_RESERVE,1.1,1,2025 ERFA,2025-12-13
2025,15,0024,16204,INJURED_RESERVE,1.36,2,2023 3.06,2025-12-13
2025,15,0024,17268,INJURED_RESERVE,0.9,3,2025 UDFA,2025-12-13
2025,15,0024,17195,INJURED_RESERVE,0.9,3,2025 UDFA,2025-12-13
2025,15,0024,16152,INJURED_RESERVE,8.38,2,2023 1.02,2025-12-13
2025,15,0024,14903,INJURED_RESERVE,2.0,1,2025 UFA,2025-12-13
2025,15,0024,13629,INJURED_RESERVE,12.1,2,2022 UFA,2025-12-13
2025,15,0024,17114,INJURED_RESERVE,1.4,4,2025 3.01,2025-12-13
2025,15,0024,15859,INJURED_RESERVE,5.35,1,2025 SRFA,2025-12-13
2025,15,0024,17179,INJURED_RESERVE,0.9,3,2025 UDFA,2025-12-13
2025,15,0025,14832,ROSTER,22.41,3,2023 iEXT,2025-12-13
2025,15,0025,14104,ROSTER,21.02,2,2022 iEXT,2025-12-13
2025,15,0025,15802,ROSTER,6.68,3,2024 iEXT,2025-12-13
2025,15,0025,14590,ROSTER,4.04,2,2024 iEXT,2025-12-13
2025,15,0025,15698,ROSTER,34.16,5,2025 oEXT,2025-12-13
2025,15,0025,16213,ROSTER,3.73,2,2023 1.09,2025-12-13
2025,15,0025,16241,ROSTER,1.32,2,2023 3.09,2025-12-13
2025,15,0025,16207,ROSTER,1.06,2,2023 5.09,2025-12-13
2025,15,0025,15710,ROSTER,3.41,1,2022 5.13^,2025-12-13
2025,15,0025,13592,ROSTER,1.1,1,2024 R/F,2025-12-13
2025,15,0025,14249,ROSTER,5.38,1,2024 SRFA,2025-12-13
2025,15,0025,7836,ROSTER,6.38,1,2024 B/R,2025-12-13
2025,15,0025,16639,ROSTER,2.34,3,2024 1.15,2025-12-13
2025,15,0025,16694,ROSTER,1.44,3,2024 2.15,2025-12-13
2025,15,0025,16707,ROSTER,1.0,3,2024 4.21,2025-12-13
2025,15,0025,16676,ROSTER,0.99,3,2024 5.09,2025-12-13
2025,15,0025,16717,ROSTER,0.98,3,2024 5.18,2025-12-13
2025,15,0025,12305,ROSTER,3.25,1,2024 UFA,2025-12-13
2025,15,0025,13251,ROSTER,6.7,2,2025 oEXT,2025-12-13
2025,15,0025,16688,ROSTER,1.03,3,2024 4.12,2025-12-13
2025,15,0025,15768,ROSTER,18.81,4,2025 iEXT,2025-12-13
2025,15,0025,15805,ROSTER,9.33,6,2025 iEXT,2025-12-13
2025,15,0025,15809,ROSTER,6.78,5,2025 iEXT,2025-12-13
2025,15,0025,14219,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0025,13130,ROSTER,14.25,2,2025 B/R,2025-12-13
2025,15,0025,17121,ROSTER,2.72,4,2025 1.13,2025-12-13
2025,15,0025,17033,ROSTER,1.17,4,2025 3.13,2025-12-13
2025,15,0025,17053,ROSTER,1.0,4,2025 4.09,2025-12-13
2025,15,0025,17175,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0025,16752,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0025,17186,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0025,13447,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,12782,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0025,13299,ROSTER,18.15,1,2023 B/R,2025-12-13
2025,15,0025,10783,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0025,14154,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,15884,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,12437,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0025,17036,ROSTER,0.98,4,2025 4.13,2025-12-13
2025,15,0025,16794,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,15866,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,12239,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0025,13281,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,12231,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0025,7394,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0025,16254,INJURED_RESERVE,1.75,2,2023 2.09,2025-12-13
2025,15,0025,17045,INJURED_RESERVE,1.52,4,2025 2.13,2025-12-13
2025,15,0026,15846,ROSTER,5.02,4,2025 iEXT,2025-12-13
2025,15,0026,15761,ROSTER,6.46,2,2025 iEXT,2025-12-13
2025,15,0026,14149,ROSTER,6.75,3,2025 iEXT,2025-12-13
2025,15,0026,16262,ROSTER,1.11,2,2023 4.11,2025-12-13
2025,15,0026,14180,ROSTER,1.81,1,2023 UFA,2025-12-13
2025,15,0026,15259,ROSTER,4.16,2,2024 iEXT,2025-12-13
2025,15,0026,14102,ROSTER,12.72,2,2023 oEXT,2025-12-13
2025,15,0026,14071,ROSTER,15.48,2,2024 iEXT,2025-12-13
2025,15,0026,16618,ROSTER,3.38,3,2024 1.09,2025-12-13
2025,15,0026,16582,ROSTER,1.65,3,2024 2.09,2025-12-13
2025,15,0026,16700,ROSTER,1.13,3,2024 3.17,2025-12-13
2025,15,0026,16673,ROSTER,1.03,3,2024 4.13,2025-12-13
2025,15,0026,16662,ROSTER,1.02,3,2024 4.17,2025-12-13
2025,15,0026,16670,ROSTER,0.99,3,2024 5.07,2025-12-13
2025,15,0026,16672,ROSTER,0.94,2,2024 UDFA,2025-12-13
2025,15,0026,16723,ROSTER,0.94,2,2024 UDFA,2025-12-13
2025,15,0026,16719,ROSTER,0.94,2,2024 UDFA,2025-12-13
2025,15,0026,16282,ROSTER,5.38,2,2024 SRFA,2025-12-13
2025,15,0026,14138,ROSTER,16.82,3,2025 oEXT,2025-12-13
2025,15,0026,15756,ROSTER,6.45,1,2022 1.05,2025-12-13
2025,15,0026,16178,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0026,14159,ROSTER,12.74,4,2025 iEXT,2025-12-13
2025,15,0026,14235,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0026,16712,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0026,13593,ROSTER,35.95,1,2025 NEFT,2025-12-13
2025,15,0026,15871,ROSTER,7.46,3,2025 FRFA,2025-12-13
2025,15,0026,17070,ROSTER,2.45,4,2025 1.15,2025-12-13
2025,15,0026,17046,ROSTER,0.98,4,2025 4.15,2025-12-13
2025,15,0026,17146,ROSTER,0.97,4,2025 4.17,2025-12-13
2025,15,0026,17058,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0026,15345,ROSTER,3.6,3,2025 UFA,2025-12-13
2025,15,0026,13813,ROSTER,6.3,1,2025 UFA,2025-12-13
2025,15,0026,14861,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0026,13138,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0026,16887,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0026,16194,ROSTER,1.8,2,2023 2.08,2025-12-13
2025,15,0026,14943,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0026,13330,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0026,15369,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0026,16460,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0026,13303,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0026,14179,ROSTER,8.68,3,2025 oEXT,2025-12-13
2025,15,0026,14147,INJURED_RESERVE,24.61,1,2022 iEXT,2025-12-13
2025,15,0026,13743,INJURED_RESERVE,7.2,3,2025 B/R,2025-12-13
2025,15,0026,14186,INJURED_RESERVE,1.1,1,2024 R/F,2025-12-13
2025,15,0026,16635,INJURED_RESERVE,1.04,3,2024 4.11,2025-12-13
2025,15,0027,13589,ROSTER,25.7,1,2021 EXT,2025-12-13
2025,15,0027,15282,ROSTER,26.21,1,2025 5YO,2025-12-13
2025,15,0027,15808,ROSTER,2.89,1,2022 1.15,2025-12-13
2025,15,0027,15742,ROSTER,3.74,2,2023 iEXT,2025-12-13
2025,15,0027,16280,ROSTER,1.56,2,2023 2.14,2025-12-13
2025,15,0027,16164,ROSTER,1.24,2,2023 3.14,2025-12-13
2025,15,0027,16255,ROSTER,1.06,2,2023 5.14,2025-12-13
2025,15,0027,15418,ROSTER,1.81,1,2023 UFA,2025-12-13
2025,15,0027,13132,ROSTER,8.49,1,2023 UFA,2025-12-13
2025,15,0027,16617,ROSTER,2.75,3,2024 1.12,2025-12-13
2025,15,0027,16603,ROSTER,1.2,3,2024 3.12,2025-12-13
2025,15,0027,16680,ROSTER,0.94,2,2024 UDFA,2025-12-13
2025,15,0027,13674,ROSTER,5.94,2,2024 B/R,2025-12-13
2025,15,0027,16679,ROSTER,1.54,3,2024 2.12,2025-12-13
2025,15,0027,10292,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0027,14893,ROSTER,11.22,1,2025 TT,2025-12-13
2025,15,0027,15393,ROSTER,4.1,2,2025 RRFA,2025-12-13
2025,15,0027,12186,ROSTER,5.53,4,2025 B/R,2025-12-13
2025,15,0027,17075,ROSTER,3.33,4,2025 1.10,2025-12-13
2025,15,0027,17039,ROSTER,2.05,4,2025 2.03,2025-12-13
2025,15,0027,17078,ROSTER,1.91,4,2025 2.05,2025-12-13
2025,15,0027,17138,ROSTER,1.3,4,2025 3.05,2025-12-13
2025,15,0027,17086,ROSTER,1.09,4,2025 3.20,2025-12-13
2025,15,0027,17127,ROSTER,1.02,4,2025 4.05,2025-12-13
2025,15,0027,17037,ROSTER,0.96,4,2025 4.19,2025-12-13
2025,15,0027,17145,ROSTER,0.95,4,2025 5.05,2025-12-13
2025,15,0027,17182,ROSTER,0.94,4,2025 5.19,2025-12-13
2025,15,0027,15777,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0027,12686,ROSTER,2.0,3,2025 UFA,2025-12-13
2025,15,0027,14252,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0027,15836,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0027,16787,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0027,16733,ROSTER,1.03,3,2024 4.14,2025-12-13
2025,15,0027,14982,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0027,16385,ROSTER,2.3,1,2025 UFA,2025-12-13
2025,15,0027,11985,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0027,15727,ROSTER,4.0,1,2025 UFA,2025-12-13
2025,15,0027,16809,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0027,11721,ROSTER,7.2,1,2025 UFA,2025-12-13
2025,15,0027,12764,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0027,16215,ROSTER,3.1,1,2025 UFA,2025-12-13
2025,15,0027,14434,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0027,13683,ROSTER,3.3,1,2025 UFA,2025-12-13
2025,15,0027,10945,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0027,16036,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0027,16149,INJURED_RESERVE,2.66,2,2023 1.14,2025-12-13
2025,15,0027,15862,INJURED_RESERVE,3.41,1,2022 5.16^,2025-12-13
2025,15,0027,16711,INJURED_RESERVE,0.98,3,2024 5.12,2025-12-13
2025,15,0027,13146,INJURED_RESERVE,16.25,2,2025 UFA,2025-12-13
2025,15,0027,17152,INJURED_RESERVE,0.94,4,2025 5.17,2025-12-13
2025,15,0027,16298,INJURED_RESERVE,4.8,1,2025 UFA,2025-12-13
2025,15,0027,16222,INJURED_RESERVE,1.1,2,2023 4.14,2025-12-13
2025,15,0027,13697,INJURED_RESERVE,2.79,3,2025 UFA,2025-12-13
2025,15,0028,15721,ROSTER,3.41,1,2022 2.08^,2025-12-13
2025,15,0028,14940,ROSTER,7.27,1,2023 FRFA,2025-12-13
2025,15,0028,16150,ROSTER,3.0,2,2023 1.12,2025-12-13
2025,15,0028,16189,ROSTER,1.25,2,2023 3.13,2025-12-13
2025,15,0028,16303,ROSTER,1.12,2,2023 4.10,2025-12-13
2025,15,0028,14889,ROSTER,1.87,1,2024 UFA,2025-12-13
2025,15,0028,14153,ROSTER,12.67,2,2024 UFA,2025-12-13
2025,15,0028,12221,ROSTER,20.59,1,2024 UFA,2025-12-13
2025,15,0028,16330,ROSTER,1.06,2,2023 5.12,2025-12-13
2025,15,0028,16211,ROSTER,1.08,2,2023 5.03,2025-12-13
2025,15,0028,16661,ROSTER,1.16,3,2024 3.15,2025-12-13
2025,15,0028,16691,ROSTER,1.01,3,2024 4.20,2025-12-13
2025,15,0028,16584,ROSTER,4.02,3,2024 1.07,2025-12-13
2025,15,0028,13268,ROSTER,3.6,1,2024 oEXT,2025-12-13
2025,15,0028,13610,ROSTER,11.08,1,2024 UFA,2025-12-13
2025,15,0028,13332,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0028,11947,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0028,13289,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0028,15290,ROSTER,25.25,4,2025 B/R,2025-12-13
2025,15,0028,15261,ROSTER,8.29,2,2025 oEXT,2025-12-13
2025,15,0028,17147,ROSTER,1.64,4,2025 2.10,2025-12-13
2025,15,0028,11760,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0028,16193,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0028,17104,ROSTER,3.93,4,2025 1.08,2025-12-13
2025,15,0028,15972,ROSTER,5.1,1,2025 UFA,2025-12-13
2025,15,0028,13717,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0028,13325,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0028,12218,ROSTER,1.3,1,2025 UFA,2025-12-13
2025,15,0028,16731,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0028,17157,ROSTER,1.01,4,2025 4.08,2025-12-13
2025,15,0028,16314,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0028,16708,ROSTER,0.98,3,2024 5.14,2025-12-13
2025,15,0028,15409,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0028,15833,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0028,16246,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0028,17161,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0028,8930,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0028,15390,ROSTER,1.87,2,2024 oEXT,2025-12-13
2025,15,0028,15789,ROSTER,4.71,1,2022 1.08,2025-12-13
2025,15,0028,15392,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0028,16228,ROSTER,1.2,2,2023 3.19,2025-12-13
2025,15,0028,17142,ROSTER,0.94,4,2025 5.16,2025-12-13
2025,15,0028,17263,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0028,13672,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0028,17339,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0028,16597,INJURED_RESERVE,2.6,3,2024 1.13,2025-12-13
2025,15,0028,11768,INJURED_RESERVE,1.0,1,2025 UFA,2025-12-13
2025,15,0028,15398,INJURED_RESERVE,1.0,2,2025 R/F,2025-12-13
2025,15,0028,15301,INJURED_RESERVE,1.8,1,2025 UFA,2025-12-13
2025,15,0028,17150,INJURED_RESERVE,0.95,4,2025 5.08,2025-12-13
2025,15,0028,16583,INJURED_RESERVE,1.47,3,2024 2.14,2025-12-13
2025,15,0029,13696,ROSTER,12.97,3,2024 oEXT,2025-12-13
2025,15,0029,14974,ROSTER,13.41,1,2024 iEXT,2025-12-13
2025,15,0029,16655,ROSTER,1.62,3,2024 2.10,2025-12-13
2025,15,0029,16643,ROSTER,1.13,3,2024 3.18,2025-12-13
2025,15,0029,16747,ROSTER,1.04,3,2024 4.10,2025-12-13
2025,15,0029,15378,ROSTER,3.27,3,2024 iEXT,2025-12-13
2025,15,0029,16245,ROSTER,1.29,1,2023 3.11,2025-12-13
2025,15,0029,14897,ROSTER,17.72,3,2024 oEXT,2025-12-13
2025,15,0029,16649,ROSTER,1.01,3,2024 4.19,2025-12-13
2025,15,0029,15428,ROSTER,5.35,3,2025 SRFA,2025-12-13
2025,15,0029,15253,ROSTER,12.6,1,2025 B/R,2025-12-13
2025,15,0029,17071,ROSTER,7.03,4,2025 1.03,2025-12-13
2025,15,0029,17069,ROSTER,1.11,4,2025 3.18,2025-12-13
2025,15,0029,17073,ROSTER,1.06,4,2025 3.23,2025-12-13
2025,15,0029,15237,ROSTER,13.59,3,2025 UFA,2025-12-13
2025,15,0029,16703,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0029,16585,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0029,17099,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0029,17241,ROSTER,0.96,4,2025 5.01,2025-12-13
2025,15,0029,17222,ROSTER,0.96,4,2025 5.02,2025-12-13
2025,15,0029,17172,ROSTER,0.94,4,2025 5.15,2025-12-13
2025,15,0029,16722,ROSTER,0.94,2,2024 UDFA,2025-12-13
2025,15,0029,17066,ROSTER,0.94,4,2025 5.14,2025-12-13
2025,15,0029,17076,ROSTER,0.93,4,2025 5.22,2025-12-13
2025,15,0029,17096,ROSTER,0.94,4,2025 5.12,2025-12-13
2025,15,0029,17185,ROSTER,0.94,4,2025 5.20,2025-12-13
2025,15,0029,17154,ROSTER,0.94,4,2025 5.10,2025-12-13
2025,15,0029,17256,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0029,17160,ROSTER,0.9,3,2025 UDFA,2025-12-13
2025,15,0029,15331,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0029,15716,ROSTER,3.41,1,2022 4.24^,2025-12-13
2025,15,0029,14182,ROSTER,4.94,2,2025 UFA,2025-12-13
2025,15,0029,17159,ROSTER,1.0,4,2025 4.10,2025-12-13
2025,15,0029,17163,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0029,16736,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0029,17034,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0029,14778,ROSTER,18.63,3,2025 B/R,2025-12-13
2025,15,0029,16734,ROSTER,1.0,3,2024 4.22,2025-12-13
2025,15,0029,16240,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0029,15877,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0029,17184,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0029,16604,ROSTER,1.25,3,2024 3.08,2025-12-13
2025,15,0029,16628,ROSTER,1.08,3,2024 4.05,2025-12-13
2025,15,0029,15351,INJURED_RESERVE,4.94,2,2025 B/R,2025-12-13
2025,15,0029,12801,INJURED_RESERVE,6.1,1,2025 UFA,2025-12-13
2025,15,0029,14056,INJURED_RESERVE,27.12,1,2024 oEXT,2025-12-13
2025,15,0029,17113,INJURED_RESERVE,1.79,4,2025 2.07,2025-12-13
2025,15,0030,13198,ROSTER,20.82,6,2025 iEXT,2025-12-13
2025,15,0030,13116,ROSTER,37.7,4,2023 oEXT,2025-12-13
2025,15,0030,13714,ROSTER,5.49,3,2025 iEXT,2025-12-13
2025,15,0030,14171,ROSTER,7.67,1,2022 iEXT,2025-12-13
2025,15,0030,15762,ROSTER,3.41,1,2022 2.01^,2025-12-13
2025,15,0030,16169,ROSTER,2.41,2,2023 1.16,2025-12-13
2025,15,0030,16267,ROSTER,0.98,1,2023 UDFA,2025-12-13
2025,15,0030,14836,ROSTER,39.2,4,2024 iEXT,2025-12-13
2025,15,0030,16616,ROSTER,4.94,3,2024 1.05,2025-12-13
2025,15,0030,15835,ROSTER,4.06,3,2025 iEXT,2025-12-13
2025,15,0030,17068,ROSTER,2.33,4,2025 1.16,2025-12-13
2025,15,0030,17032,ROSTER,2.14,4,2025 2.02,2025-12-13
2025,15,0030,17144,ROSTER,1.43,4,2025 2.16,2025-12-13
2025,15,0030,17103,ROSTER,1.21,4,2025 3.10,2025-12-13
2025,15,0030,17128,ROSTER,1.08,4,2025 3.21,2025-12-13
2025,15,0030,17119,ROSTER,0.99,4,2025 4.11,2025-12-13
2025,15,0030,13604,ROSTER,26.48,1,2025 NEFT,2025-12-13
2025,15,0030,15387,ROSTER,1.86,2,2025 UFA,2025-12-13
2025,15,0030,15872,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0030,15081,ROSTER,1.0,2,2025 R/F,2025-12-13
2025,15,0030,15845,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0030,16295,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0030,10816,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0030,8851,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,12711,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0030,14251,ROSTER,1.87,1,2024 UFA,2025-12-13
2025,15,0030,13772,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0030,16010,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,15366,ROSTER,2.43,3,2025 UFA,2025-12-13
2025,15,0030,17136,ROSTER,1.33,4,2025 3.04,2025-12-13
2025,15,0030,13448,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,14888,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,16450,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0030,13347,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,13682,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,14849,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,12741,ROSTER,3.21,2,2025 iEXT,2025-12-13
2025,15,0030,15281,ROSTER,18.74,5,2024 iEXT,2025-12-13
2025,15,0030,14871,ROSTER,1.1,1,2025 UFA,2025-12-13
2025,15,0030,16012,ROSTER,1.1,1,2025 UFA,2025-12-13
2025,15,0030,14085,ROSTER,1.9,1,2025 UFA,2025-12-13
2025,15,0030,14518,ROSTER,1.8,1,2025 UFA,2025-12-13
2025,15,0030,16145,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,12735,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,13430,ROSTER,1.0,1,2025 UFA,2025-12-13
2025,15,0030,16594,INJURED_RESERVE,1.8,3,2024 2.06,2025-12-13
2025,15,0030,16665,INJURED_RESERVE,1.86,3,2024 2.05,2025-12-13
2025,15,0030,16214,INJURED_RESERVE,2.21,2,2023 2.02,2025-12-13
2025,15,0030,14169,INJURED_RESERVE,1.0,1,2025 UFA,2025-12-13
2025,15,0030,15391,INJURED_RESERVE,1.0,2,2025 R/F,2025-12-13
2025,15,0030,15819,INJURED_RESERVE,1.86,3,2025 iEXT,2025-12-13
2025,15,0031,12611,ROSTER,24.53,3,2024 oEXT,2025-12-13
2025,15,0031,14797,ROSTER,5.96,2,2024 oEXT,2025-12-13
2025,15,0031,15751,ROSTER,9.82,1,2022 1.02+,2025-12-13
2025,15,0031,15817,ROSTER,1.86,1,2022 2.11,2025-12-13
2025,15,0031,16161,ROSTER,9.94,2,2023 1.01,2025-12-13
2025,15,0031,16185,ROSTER,5.54,2,2023 1.05,2025-12-13
2025,15,0031,13690,ROSTER,6.53,1,2023 UFA,2025-12-13
2025,15,0031,14414,ROSTER,2.83,1,2023 UFA,2025-12-13
2025,15,0031,14908,ROSTER,5.35,2,2023 UFA,2025-12-13
2025,15,0031,16581,ROSTER,4.43,3,2024 1.06,2025-12-13
2025,15,0031,13630,ROSTER,6.27,1,2024 UFA,2025-12-13
2025,15,0031,14921,ROSTER,6.44,2,2024 UFA,2025-12-13
2025,15,0031,13764,ROSTER,2.41,1,2024 UFA,2025-12-13
2025,15,0031,14217,ROSTER,5.23,1,2024 UFA,2025-12-13
2025,15,0031,13317,ROSTER,1.87,1,2024 UFA,2025-12-13
2025,15,0031,14215,ROSTER,1.87,2,2024 UFA,2025-12-13
2025,15,0031,14823,ROSTER,3.25,1,2024 UFA,2025-12-13
2025,15,0031,15873,ROSTER,1.87,2,2024 UFA,2025-12-13
2025,15,0031,16598,ROSTER,1.01,3,2024 4.18,2025-12-13
2025,15,0031,13163,ROSTER,22.63,1,2022 B/R,2025-12-13
2025,15,0031,14669,ROSTER,3.26,1,2025 RRFA,2025-12-13
2025,15,0031,14260,ROSTER,1.9,1,2025 B/R,2025-12-13
2025,15,0031,16846,ROSTER,1.1,1,2025 ERFA,2025-12-13
2025,15,0031,17112,ROSTER,3.61,4,2025 1.09,2025-12-13
2025,15,0031,17115,ROSTER,1.69,4,2025 2.09,2025-12-13
2025,15,0031,17167,ROSTER,0.93,4,2025 5.21,2025-12-13
2025,15,0031,13869,ROSTER,1.86,2,2025 UFA,2025-12-13
2025,15,0031,15361,ROSTER,2.85,2,2025 UFA,2025-12-13
