season,week,franchise_id,player_id,salary,contractInfo,status,contractYear,as_of
2025,17,0024,13671,7.79,2025 B/R,ROSTER,2,2025-12-25
2025,17,0024,17043,4.32,2025 1.07,ROSTER,4,2025-12-25
2025,17,0024,17122,1.6,2025 2.11,ROSTER,4,2025-12-25
2025,17,0024,17135,1.26,2025 3.07,ROSTER,4,2025-12-25
2025,17,0024,17105,0.95,2025 5.07,ROSTER,4,2025-12-25
2025,17,0024,13844,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,15979,2.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,11348,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,14877,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,12739,2.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,15362,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,14879,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,14918,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,17059,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0024,17143,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0024,17048,2.23,2025 2.01,ROSTER,4,2025-12-25
2025,17,0024,15981,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,16432,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,12217,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,12141,2.6,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,16626,2.07,2024 2.02,ROSTER,3,2025-12-25
2025,17,0024,11706,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,16216,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,17141,1.01,2025 4.07,ROSTER,4,2025-12-25
2025,17,0024,16623,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,16283,1.1,2024 R/F,ROSTER,1,2025-12-25
2025,17,0024,17195,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0024,17114,1.4,2025 3.01,ROSTER,4,2025-12-25
2025,17,0024,14903,2.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0024,15382,1.1,2025 ERFA,INJURED_RESERVE,1,2025-12-25
2025,17,0024,16204,1.36,2023 3.06,INJURED_RESERVE,2,2025-12-25
2025,17,0024,17268,0.9,2025 UDFA,INJURED_RESERVE,3,2025-12-25
2025,17,0024,16152,8.38,2023 1.02,INJURED_RESERVE,2,2025-12-25
2025,17,0024,13629,12.1,2022 UFA,INJURED_RESERVE,2,2025-12-25
2025,17,0024,15859,5.35,2025 SRFA,INJURED_RESERVE,1,2025-12-25
2025,17,0024,17179,0.9,2025 UDFA,INJURED_RESERVE,3,2025-12-25
2025,17,0025,14832,22.41,2023 iEXT,ROSTER,3,2025-12-25
2025,17,0025,14104,21.02,2022 iEXT,ROSTER,2,2025-12-25
2025,17,0025,15802,6.68,2024 iEXT,ROSTER,3,2025-12-25
2025,17,0025,14590,4.04,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0025,15698,34.16,2025 oEXT,ROSTER,5,2025-12-25
2025,17,0025,16213,3.73,2023 1.09,ROSTER,2,2025-12-25
2025,17,0025,16241,1.32,2023 3.09,ROSTER,2,2025-12-25
2025,17,0025,16207,1.06,2023 5.09,ROSTER,2,2025-12-25
2025,17,0025,15710,3.41,2022 5.13^,ROSTER,1,2025-12-25
2025,17,0025,13592,1.1,2024 R/F,ROSTER,1,2025-12-25
2025,17,0025,14249,5.38,2024 SRFA,ROSTER,1,2025-12-25
2025,17,0025,7836,6.38,2024 B/R,ROSTER,1,2025-12-25
2025,17,0025,16639,2.34,2024 1.15,ROSTER,3,2025-12-25
2025,17,0025,16694,1.44,2024 2.15,ROSTER,3,2025-12-25
2025,17,0025,16707,1.0,2024 4.21,ROSTER,3,2025-12-25
2025,17,0025,16676,0.99,2024 5.09,ROSTER,3,2025-12-25
2025,17,0025,16717,0.98,2024 5.18,ROSTER,3,2025-12-25
2025,17,0025,12305,3.25,2024 UFA,ROSTER,1,2025-12-25
2025,17,0025,13251,6.7,2025 oEXT,ROSTER,2,2025-12-25
2025,17,0025,16688,1.03,2024 4.12,ROSTER,3,2025-12-25
2025,17,0025,15768,18.81,2025 iEXT,ROSTER,4,2025-12-25
2025,17,0025,15805,9.33,2025 iEXT,ROSTER,6,2025-12-25
2025,17,0025,15809,6.78,2025 iEXT,ROSTER,5,2025-12-25
2025,17,0025,14219,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0025,13130,14.25,2025 B/R,ROSTER,2,2025-12-25
2025,17,0025,17121,2.72,2025 1.13,ROSTER,4,2025-12-25
2025,17,0025,17033,1.17,2025 3.13,ROSTER,4,2025-12-25
2025,17,0025,17053,1.0,2025 4.09,ROSTER,4,2025-12-25
2025,17,0025,17175,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0025,16752,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0025,17186,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0025,13447,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,12782,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,13299,18.15,2023 B/R,ROSTER,1,2025-12-25
2025,17,0025,10783,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,14154,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,15884,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,12437,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,17036,0.98,2025 4.13,ROSTER,4,2025-12-25
2025,17,0025,16794,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,12239,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,13281,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,7394,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,16009,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,12711,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0025,16254,1.75,2023 2.09,INJURED_RESERVE,2,2025-12-25
2025,17,0025,17045,1.52,2025 2.13,INJURED_RESERVE,4,2025-12-25
2025,17,0026,15846,5.02,2025 iEXT,ROSTER,4,2025-12-25
2025,17,0026,15761,6.46,2025 iEXT,ROSTER,2,2025-12-25
2025,17,0026,14149,6.75,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0026,16262,1.11,2023 4.11,ROSTER,2,2025-12-25
2025,17,0026,14180,1.81,2023 UFA,ROSTER,1,2025-12-25
2025,17,0026,15259,4.16,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0026,14102,12.72,2023 oEXT,ROSTER,2,2025-12-25
2025,17,0026,14071,15.48,2024 iEXT,ROSTER,2,2025-12-25
2025,17,0026,16618,3.38,2024 1.09,ROSTER,3,2025-12-25
2025,17,0026,16582,1.65,2024 2.09,ROSTER,3,2025-12-25
2025,17,0026,16700,1.13,2024 3.17,ROSTER,3,2025-12-25
2025,17,0026,16673,1.03,2024 4.13,ROSTER,3,2025-12-25
2025,17,0026,16662,1.02,2024 4.17,ROSTER,3,2025-12-25
2025,17,0026,16670,0.99,2024 5.07,ROSTER,3,2025-12-25
2025,17,0026,16672,0.94,2024 UDFA,ROSTER,2,2025-12-25
2025,17,0026,16723,0.94,2024 UDFA,ROSTER,2,2025-12-25
2025,17,0026,16719,0.94,2024 UDFA,ROSTER,2,2025-12-25
2025,17,0026,16282,5.38,2024 SRFA,ROSTER,2,2025-12-25
2025,17,0026,14138,16.82,2025 oEXT,ROSTER,3,2025-12-25
2025,17,0026,15756,6.45,2022 1.05,ROSTER,1,2025-12-25
2025,17,0026,16178,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0026,14159,12.74,2025 iEXT,ROSTER,4,2025-12-25
2025,17,0026,14235,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0026,16712,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0026,13593,35.95,2025 NEFT,ROSTER,1,2025-12-25
2025,17,0026,15871,7.46,2025 FRFA,ROSTER,3,2025-12-25
2025,17,0026,17070,2.45,2025 1.15,ROSTER,4,2025-12-25
2025,17,0026,17046,0.98,2025 4.15,ROSTER,4,2025-12-25
2025,17,0026,17146,0.97,2025 4.17,ROSTER,4,2025-12-25
2025,17,0026,17058,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0026,15345,3.6,2025 UFA,ROSTER,3,2025-12-25
2025,17,0026,13813,6.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,14861,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,13138,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,16887,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,16194,1.8,2023 2.08,ROSTER,2,2025-12-25
2025,17,0026,14943,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,13330,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,15369,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,16460,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,13303,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0026,14179,8.68,2025 oEXT,ROSTER,3,2025-12-25
2025,17,0026,14147,24.61,2022 iEXT,INJURED_RESERVE,1,2025-12-25
2025,17,0026,13743,7.2,2025 B/R,INJURED_RESERVE,3,2025-12-25
2025,17,0026,14186,1.1,2024 R/F,INJURED_RESERVE,1,2025-12-25
2025,17,0026,16635,1.04,2024 4.11,INJURED_RESERVE,3,2025-12-25
2025,17,0027,13589,25.7,2021 EXT,ROSTER,1,2025-12-25
2025,17,0027,15282,26.21,2025 5YO,ROSTER,1,2025-12-25
2025,17,0027,15808,2.89,2022 1.15,ROSTER,1,2025-12-25
2025,17,0027,15742,3.74,2023 iEXT,ROSTER,2,2025-12-25
2025,17,0027,16280,1.56,2023 2.14,ROSTER,2,2025-12-25
2025,17,0027,16164,1.24,2023 3.14,ROSTER,2,2025-12-25
2025,17,0027,16255,1.06,2023 5.14,ROSTER,2,2025-12-25
2025,17,0027,15418,1.81,2023 UFA,ROSTER,1,2025-12-25
2025,17,0027,13132,8.49,2023 UFA,ROSTER,1,2025-12-25
2025,17,0027,16617,2.75,2024 1.12,ROSTER,3,2025-12-25
2025,17,0027,16603,1.2,2024 3.12,ROSTER,3,2025-12-25
2025,17,0027,16680,0.94,2024 UDFA,ROSTER,2,2025-12-25
2025,17,0027,13674,5.94,2024 B/R,ROSTER,2,2025-12-25
2025,17,0027,16679,1.54,2024 2.12,ROSTER,3,2025-12-25
2025,17,0027,10292,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0027,14893,11.22,2025 TT,ROSTER,1,2025-12-25
2025,17,0027,15393,4.1,2025 RRFA,ROSTER,2,2025-12-25
2025,17,0027,12186,5.53,2025 B/R,ROSTER,4,2025-12-25
2025,17,0027,17075,3.33,2025 1.10,ROSTER,4,2025-12-25
2025,17,0027,17039,2.05,2025 2.03,ROSTER,4,2025-12-25
2025,17,0027,17078,1.91,2025 2.05,ROSTER,4,2025-12-25
2025,17,0027,17138,1.3,2025 3.05,ROSTER,4,2025-12-25
2025,17,0027,17086,1.09,2025 3.20,ROSTER,4,2025-12-25
2025,17,0027,17127,1.02,2025 4.05,ROSTER,4,2025-12-25
2025,17,0027,17037,0.96,2025 4.19,ROSTER,4,2025-12-25
2025,17,0027,17145,0.95,2025 5.05,ROSTER,4,2025-12-25
2025,17,0027,17182,0.94,2025 5.19,ROSTER,4,2025-12-25
2025,17,0027,15777,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0027,12686,2.0,2025 UFA,ROSTER,3,2025-12-25
2025,17,0027,14252,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0027,15836,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16787,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16733,1.03,2024 4.14,ROSTER,3,2025-12-25
2025,17,0027,14982,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16385,2.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,11985,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,15727,4.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16809,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0027,11721,7.2,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,12764,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16215,3.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,14434,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,13683,3.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16036,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16298,4.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0027,16149,2.66,2023 1.14,INJURED_RESERVE,2,2025-12-25
2025,17,0027,15862,3.41,2022 5.16^,INJURED_RESERVE,1,2025-12-25
2025,17,0027,16711,0.98,2024 5.12,INJURED_RESERVE,3,2025-12-25
2025,17,0027,13146,16.25,2025 UFA,INJURED_RESERVE,2,2025-12-25
2025,17,0027,17152,0.94,2025 5.17,INJURED_RESERVE,4,2025-12-25
2025,17,0027,16222,1.1,2023 4.14,INJURED_RESERVE,2,2025-12-25
2025,17,0027,13697,2.79,2025 UFA,INJURED_RESERVE,3,2025-12-25
2025,17,0028,15721,3.41,2022 2.08^,ROSTER,1,2025-12-25
2025,17,0028,14940,7.27,2023 FRFA,ROSTER,1,2025-12-25
2025,17,0028,16150,3.0,2023 1.12,ROSTER,2,2025-12-25
2025,17,0028,16189,1.25,2023 3.13,ROSTER,2,2025-12-25
2025,17,0028,16303,1.12,2023 4.10,ROSTER,2,2025-12-25
2025,17,0028,14889,1.87,2024 UFA,ROSTER,1,2025-12-25
2025,17,0028,14153,12.67,2024 UFA,ROSTER,2,2025-12-25
2025,17,0028,12221,20.59,2024 UFA,ROSTER,1,2025-12-25
2025,17,0028,16211,1.08,2023 5.03,ROSTER,2,2025-12-25
2025,17,0028,16661,1.16,2024 3.15,ROSTER,3,2025-12-25
2025,17,0028,16691,1.01,2024 4.20,ROSTER,3,2025-12-25
2025,17,0028,16584,4.02,2024 1.07,ROSTER,3,2025-12-25
2025,17,0028,13268,3.6,2024 oEXT,ROSTER,1,2025-12-25
2025,17,0028,13610,11.08,2024 UFA,ROSTER,1,2025-12-25
2025,17,0028,13332,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0028,11947,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0028,13289,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0028,15290,25.25,2025 B/R,ROSTER,4,2025-12-25
2025,17,0028,15261,8.29,2025 oEXT,ROSTER,2,2025-12-25
2025,17,0028,17147,1.64,2025 2.10,ROSTER,4,2025-12-25
2025,17,0028,11760,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0028,16193,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,17104,3.93,2025 1.08,ROSTER,4,2025-12-25
2025,17,0028,15972,5.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,13717,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,12218,1.3,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,16731,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,17157,1.01,2025 4.08,ROSTER,4,2025-12-25
2025,17,0028,16314,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,16708,0.98,2024 5.14,ROSTER,3,2025-12-25
2025,17,0028,15409,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0028,15833,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0028,16246,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0028,17161,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0028,8930,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,15390,1.87,2024 oEXT,ROSTER,2,2025-12-25
2025,17,0028,15789,4.71,2022 1.08,ROSTER,1,2025-12-25
2025,17,0028,15392,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,16228,1.2,2023 3.19,ROSTER,2,2025-12-25
2025,17,0028,17142,0.94,2025 5.16,ROSTER,4,2025-12-25
2025,17,0028,17263,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,13672,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0028,17339,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,15301,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,15913,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0028,16597,2.6,2024 1.13,INJURED_RESERVE,3,2025-12-25
2025,17,0028,11768,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0028,15398,1.0,2025 R/F,INJURED_RESERVE,2,2025-12-25
2025,17,0028,17150,0.95,2025 5.08,INJURED_RESERVE,4,2025-12-25
2025,17,0028,16583,1.47,2024 2.14,INJURED_RESERVE,3,2025-12-25
2025,17,0028,13325,1.8,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0029,13696,12.97,2024 oEXT,ROSTER,3,2025-12-25
2025,17,0029,14974,13.41,2024 iEXT,ROSTER,1,2025-12-25
2025,17,0029,16655,1.62,2024 2.10,ROSTER,3,2025-12-25
2025,17,0029,16643,1.13,2024 3.18,ROSTER,3,2025-12-25
2025,17,0029,16747,1.04,2024 4.10,ROSTER,3,2025-12-25
2025,17,0029,15378,3.27,2024 iEXT,ROSTER,3,2025-12-25
2025,17,0029,16245,1.29,2023 3.11,ROSTER,1,2025-12-25
2025,17,0029,14897,17.72,2024 oEXT,ROSTER,3,2025-12-25
2025,17,0029,16649,1.01,2024 4.19,ROSTER,3,2025-12-25
2025,17,0029,15428,5.35,2025 SRFA,ROSTER,3,2025-12-25
2025,17,0029,15253,12.6,2025 B/R,ROSTER,1,2025-12-25
2025,17,0029,17071,7.03,2025 1.03,ROSTER,4,2025-12-25
2025,17,0029,17069,1.11,2025 3.18,ROSTER,4,2025-12-25
2025,17,0029,17073,1.06,2025 3.23,ROSTER,4,2025-12-25
2025,17,0029,15237,13.59,2025 UFA,ROSTER,3,2025-12-25
2025,17,0029,16703,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0029,16585,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0029,17099,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0029,17241,0.96,2025 5.01,ROSTER,4,2025-12-25
2025,17,0029,17222,0.96,2025 5.02,ROSTER,4,2025-12-25
2025,17,0029,17172,0.94,2025 5.15,ROSTER,4,2025-12-25
2025,17,0029,16722,0.94,2024 UDFA,ROSTER,2,2025-12-25
2025,17,0029,17066,0.94,2025 5.14,ROSTER,4,2025-12-25
2025,17,0029,17076,0.93,2025 5.22,ROSTER,4,2025-12-25
2025,17,0029,17096,0.94,2025 5.12,ROSTER,4,2025-12-25
2025,17,0029,17185,0.94,2025 5.20,ROSTER,4,2025-12-25
2025,17,0029,17154,0.94,2025 5.10,ROSTER,4,2025-12-25
2025,17,0029,17256,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0029,17160,0.9,2025 UDFA,ROSTER,3,2025-12-25
2025,17,0029,15331,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0029,15716,3.41,2022 4.24^,ROSTER,1,2025-12-25
2025,17,0029,14182,4.94,2025 UFA,ROSTER,2,2025-12-25
2025,17,0029,17159,1.0,2025 4.10,ROSTER,4,2025-12-25
2025,17,0029,17163,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0029,16736,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0029,17034,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0029,14778,18.63,2025 B/R,ROSTER,3,2025-12-25
2025,17,0029,16734,1.0,2024 4.22,ROSTER,3,2025-12-25
2025,17,0029,16240,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0029,15877,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0029,17184,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0029,16604,1.25,2024 3.08,ROSTER,3,2025-12-25
2025,17,0029,16628,1.08,2024 4.05,ROSTER,3,2025-12-25
2025,17,0029,15351,4.94,2025 B/R,INJURED_RESERVE,2,2025-12-25
2025,17,0029,12801,6.1,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0029,14056,27.12,2024 oEXT,INJURED_RESERVE,1,2025-12-25
2025,17,0029,17113,1.79,2025 2.07,INJURED_RESERVE,4,2025-12-25
2025,17,0030,13198,20.82,2025 iEXT,ROSTER,6,2025-12-25
2025,17,0030,13714,5.49,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0030,14171,22.1,2025 iEXT,ROSTER,5,2025-12-25
2025,17,0030,15762,3.41,2022 2.01^,ROSTER,1,2025-12-25
2025,17,0030,16169,2.41,2023 1.16,ROSTER,2,2025-12-25
2025,17,0030,16267,0.98,2023 UDFA,ROSTER,1,2025-12-25
2025,17,0030,14836,39.2,2024 iEXT,ROSTER,4,2025-12-25
2025,17,0030,16616,4.94,2024 1.05,ROSTER,3,2025-12-25
2025,17,0030,15835,4.06,2025 iEXT,ROSTER,3,2025-12-25
2025,17,0030,17068,2.33,2025 1.16,ROSTER,4,2025-12-25
2025,17,0030,17032,2.14,2025 2.02,ROSTER,4,2025-12-25
2025,17,0030,17144,1.43,2025 2.16,ROSTER,4,2025-12-25
2025,17,0030,17103,1.21,2025 3.10,ROSTER,4,2025-12-25
2025,17,0030,17128,1.08,2025 3.21,ROSTER,4,2025-12-25
2025,17,0030,17119,0.99,2025 4.11,ROSTER,4,2025-12-25
2025,17,0030,13604,26.48,2025 NEFT,ROSTER,1,2025-12-25
2025,17,0030,15387,1.86,2025 UFA,ROSTER,2,2025-12-25
2025,17,0030,15872,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0030,15081,1.0,2025 R/F,ROSTER,2,2025-12-25
2025,17,0030,16295,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,10816,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,8851,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,14251,1.87,2024 UFA,ROSTER,1,2025-12-25
2025,17,0030,13772,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,15366,2.43,2025 UFA,ROSTER,3,2025-12-25
2025,17,0030,13448,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,12741,3.21,2025 iEXT,ROSTER,2,2025-12-25
2025,17,0030,15281,18.74,2024 iEXT,ROSTER,5,2025-12-25
2025,17,0030,14085,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,16145,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,13430,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,15510,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,16450,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,16403,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,16786,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,15337,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,17239,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0030,13116,37.7,2023 oEXT,INJURED_RESERVE,4,2025-12-25
2025,17,0030,16594,1.8,2024 2.06,INJURED_RESERVE,3,2025-12-25
2025,17,0030,16214,2.21,2023 2.02,INJURED_RESERVE,2,2025-12-25
2025,17,0030,15391,1.0,2025 R/F,INJURED_RESERVE,2,2025-12-25
2025,17,0030,15819,1.86,2025 iEXT,INJURED_RESERVE,3,2025-12-25
2025,17,0030,16665,1.86,2024 2.05,INJURED_RESERVE,3,2025-12-25
2025,17,0030,14169,1.0,2025 UFA,INJURED_RESERVE,1,2025-12-25
2025,17,0030,17136,1.33,2025 3.04,INJURED_RESERVE,4,2025-12-25
2025,17,0030,14871,1.1,2025 UFA,TAXI_SQUAD,1,2025-12-25
2025,17,0031,12611,24.53,2024 oEXT,ROSTER,3,2025-12-25
2025,17,0031,14797,5.96,2024 oEXT,ROSTER,2,2025-12-25
2025,17,0031,15751,9.82,2022 1.02+,ROSTER,1,2025-12-25
2025,17,0031,15817,1.86,2022 2.11,ROSTER,1,2025-12-25
2025,17,0031,16161,9.94,2023 1.01,ROSTER,2,2025-12-25
2025,17,0031,16185,5.54,2023 1.05,ROSTER,2,2025-12-25
2025,17,0031,13690,6.53,2023 UFA,ROSTER,1,2025-12-25
2025,17,0031,14414,2.83,2023 UFA,ROSTER,1,2025-12-25
2025,17,0031,14908,5.35,2023 UFA,ROSTER,2,2025-12-25
2025,17,0031,16581,4.43,2024 1.06,ROSTER,3,2025-12-25
2025,17,0031,13630,6.27,2024 UFA,ROSTER,1,2025-12-25
2025,17,0031,14921,6.44,2024 UFA,ROSTER,2,2025-12-25
2025,17,0031,13764,2.41,2024 UFA,ROSTER,1,2025-12-25
2025,17,0031,14217,5.23,2024 UFA,ROSTER,1,2025-12-25
2025,17,0031,13317,1.87,2024 UFA,ROSTER,1,2025-12-25
2025,17,0031,14215,1.87,2024 UFA,ROSTER,2,2025-12-25
2025,17,0031,14823,3.25,2024 UFA,ROSTER,1,2025-12-25
2025,17,0031,15873,1.87,2024 UFA,ROSTER,2,2025-12-25
2025,17,0031,16598,1.01,2024 4.18,ROSTER,3,2025-12-25
2025,17,0031,13163,22.63,2022 B/R,ROSTER,1,2025-12-25
2025,17,0031,14669,3.26,2025 RRFA,ROSTER,1,2025-12-25
2025,17,0031,14260,1.9,2025 B/R,ROSTER,1,2025-12-25
2025,17,0031,16846,1.1,2025 ERFA,ROSTER,1,2025-12-25
2025,17,0031,17112,3.61,2025 1.09,ROSTER,4,2025-12-25
2025,17,0031,17115,1.69,2025 2.09,ROSTER,4,2025-12-25
2025,17,0031,17167,0.93,2025 5.21,ROSTER,4,2025-12-25
2025,17,0031,13869,1.86,2025 UFA,ROSTER,2,2025-12-25
2025,17,0031,15361,2.85,2025 UFA,ROSTER,2,2025-12-25
2025,17,0031,15404,6.75,2025 UFA,ROSTER,3,2025-12-25
2025,17,0031,15788,1.86,2025 UFA,ROSTER,3,2025-12-25
2025,17,0031,15869,4.68,2025 UFA,ROSTER,3,2025-12-25
2025,17,0031,13193,4.56,2025 UFA,ROSTER,2,2025-12-25
2025,17,0031,13700,7.2,2025 UFA,ROSTER,3,2025-12-25
2025,17,0031,14157,11.5,2025 UFA,ROSTER,2,2025-12-25
2025,17,0031,13959,1.8,2025 UFA,ROSTER,1,2025-12-25
2025,17,0031,12676,3.1,2025 UFA,ROSTER,1,2025-12-25
2025,17,0031,15375,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0031,14954,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0031,15752,7.33,2022 1.04,ROSTER,1,2025-12-25
2025,17,0031,15821,5.35,2022 2.02^,ROSTER,1,2025-12-25
2025,17,0031,16586,0.98,2024 5.13,ROSTER,3,2025-12-25
2025,17,0031,16663,1.9,2025 UFA,ROSTER,1,2025-12-25
2025,17,0031,10814,1.0,2025 UFA,ROSTER,1,2025-12-25
2025,17,0031,13172,1.87,2024 UFA,ROSTER,2,2025-12-25
