season,week,franchise_id,player_id,contractYear,status,contractInfo,salary
2018,21,0010,13765,2,ROSTER,2018 UFA,0.9
2018,21,0010,13781,2,ROSTER,2018 UFA,0.6
2018,21,0010,13619,2,ROSTER,2018 3.16,1.0
2018,21,0010,11711,2,ROSTER,2018 UFA,0.6
2018,21,0010,13245,3,ROSTER,2017 1.06,4.07
2018,21,0010,11390,1,ROSTER,2018 UFA,1.3
2018,21,0010,13470,2,ROSTER,2018 UFA,0.6
2018,21,0010,12141,2,ROSTER,2018 UFA,5.2
2018,21,0010,11790,2,ROSTER,2018 UFA,0.6
2018,21,0010,13848,1,ROSTER,2018 UFA,0.6
2018,21,0010,13325,2,ROSTER,2018 UFA,0.6
2018,21,0010,12437,2,ROSTER,2018 UFA,0.6
2018,21,0010,12632,2,ROSTER,2018 UFA,1.1
2018,21,0010,12782,2,ROSTER,2018 UFA,0.6
2018,21,0010,8721,2,ROSTER,2018 UFA,0.6
2018,21,0010,13910,2,ROSTER,2018 UFA,1.1
2018,21,0010,13695,2,ROSTER,2018 UFA,0.8
2018,21,0010,13734,3,ROSTER,2018 UFA,0.6
2018,21,0010,13915,3,ROSTER,2018 EXT,1.08
2018,21,0010,9427,2,ROSTER,2018 UFA,1.1
2018,21,0010,12712,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0010,11347,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0010,13762,2,INJURED_RESERVE,2018 UDFA,0.5
2018,21,0010,12628,1,INJURED_RESERVE,2017 UFA,0.66
2018,21,0010,13664,4,INJURED_RESERVE,2018 6.08,0.6
2018,21,0010,9918,2,INJURED_RESERVE,Inaugural,7.26
2018,21,0010,12789,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0010,12448,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0010,12274,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0010,11248,3,INJURED_RESERVE,2018 B/R,3.5
2018,21,0011,13317,2,ROSTER,2017 UDFA,0.55
2018,21,0011,12652,2,ROSTER,2016 1.08,3.51
2018,21,0011,11670,2,ROSTER,Inaugural,17.55
2018,21,0011,10312,1,ROSTER,Inaugural,2.06
2018,21,0011,9310,1,ROSTER,Inaugural,1.33
2018,21,0011,13146,3,ROSTER,2017 3.10,1.1
2018,21,0011,12150,1,ROSTER,2018 NEFT,16.8
2018,21,0011,10273,3,ROSTER,2018 B/R,8.5
2018,21,0011,12648,2,ROSTER,2016 1.04,4.96
2018,21,0011,12934,3,ROSTER,2018 UFA,1.2
2018,21,0011,12985,2,ROSTER,2018 UFA,1.1
2018,21,0011,11679,2,ROSTER,2017 UFA,19.8
2018,21,0011,11723,1,ROSTER,2017 UFA,0.66
2018,21,0011,12287,1,ROSTER,2017 UFA,1.21
2018,21,0011,13153,3,ROSTER,2017 1.04,4.95
2018,21,0011,11326,1,ROSTER,2018 UFA,0.6
2018,21,0011,10973,1,ROSTER,2018 UFA,1.2
2018,21,0011,12860,2,ROSTER,2018 UFA,0.6
2018,21,0011,9431,2,ROSTER,Inaugural,9.08
2018,21,0011,13192,5,ROSTER,2018 EXT,6.47
2018,21,0011,9662,2,ROSTER,2017 UFA,1.76
2018,21,0011,11676,2,ROSTER,2018 UFA,0.6
2018,21,0011,12753,2,ROSTER,2018 UFA,0.6
2018,21,0011,11227,3,ROSTER,2017 EXT,2.04
2018,21,0011,11834,2,ROSTER,2018 UFA,0.6
2018,21,0011,9898,2,ROSTER,2018 UFA,0.6
2018,21,0011,12791,2,ROSTER,2018 UFA,0.6
2018,21,0011,12646,2,ROSTER,2016 1.02,6.05
2018,21,0011,11303,1,ROSTER,2018 UFA,1.2
2018,21,0011,7826,1,ROSTER,2018 UFA,1.1
2018,21,0011,13281,1,ROSTER,2018 UFA,0.6
2018,21,0011,12252,1,ROSTER,2018 UFA,0.6
2018,21,0011,13353,1,ROSTER,2018 UFA,0.6
2018,21,0011,11673,2,ROSTER,2018 UFA,1.1
2018,21,0011,11076,2,ROSTER,2018 UFA,0.6
2018,21,0011,12177,2,ROSTER,2018 UFA,0.6
2018,21,0011,14029,2,ROSTER,2018 UFA,0.6
2018,21,0011,12444,2,ROSTER,2018 UFA,0.6
2018,21,0011,12713,2,ROSTER,2018 UFA,0.6
2018,21,0011,12815,2,ROSTER,2018 UFA,0.6
2018,21,0011,9864,1,ROSTER,2018 UFA,0.6
2018,21,0011,13605,4,INJURED_RESERVE,2018 1.04,4.7
2018,21,0011,8670,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0011,13633,4,INJURED_RESERVE,2018 1.13,2.4
2018,21,0011,11688,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0011,13307,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0011,13612,4,INJURED_RESERVE,2018 1.10,2.9
2018,21,0012,13378,2,ROSTER,2017 UDFA,0.55
2018,21,0012,13319,3,ROSTER,2017 4.01,0.88
2018,21,0012,13234,3,ROSTER,2017 3.07,1.21
2018,21,0012,13139,3,ROSTER,2017 3.06,1.21
2018,21,0012,11783,2,ROSTER,Inaugural,10.29
2018,21,0012,13277,3,ROSTER,2017 5.02,0.66
2018,21,0012,11232,2,ROSTER,Inaugural,24.2
2018,21,0012,11681,1,ROSTER,2017 UFA,0.66
2018,21,0012,11890,1,ROSTER,2017 UFA,0.66
2018,21,0012,12234,1,ROSTER,2017 UFA,1.21
2018,21,0012,13223,2,ROSTER,2017 UDFA,0.55
2018,21,0012,13257,1,ROSTER,2017 UFA,0.66
2018,21,0012,13274,1,ROSTER,2017 UFA,0.66
2018,21,0012,13236,2,ROSTER,2017 3.12,1.1
2018,21,0012,12187,4,ROSTER,2018 B/R,5.0
2018,21,0012,10868,1,ROSTER,2018 ERFA,0.66
2018,21,0012,13364,1,ROSTER,2018 ORFA,1.9
2018,21,0012,13604,4,ROSTER,2018 1.01,6.8
2018,21,0012,13696,4,ROSTER,2018 1.12,2.5
2018,21,0012,13593,4,ROSTER,2018 2.01,2.0
2018,21,0012,13714,4,ROSTER,2018 2.02,1.9
2018,21,0012,13672,4,ROSTER,2018 2.12,1.5
2018,21,0012,13631,4,ROSTER,2018 2.13,1.5
2018,21,0012,13733,4,ROSTER,2018 2.14,1.4
2018,21,0012,13634,4,ROSTER,2018 2.16,1.4
2018,21,0012,13743,4,ROSTER,2018 4.11,0.8
2018,21,0012,13744,4,ROSTER,2018 5.11,0.7
2018,21,0012,13690,4,ROSTER,2018 5.14,0.7
2018,21,0012,11816,1,ROSTER,2018 UFA,2.1
2018,21,0012,7394,1,ROSTER,2018 UFA,17.1
2018,21,0012,12231,1,ROSTER,2018 UFA,1.4
2018,21,0012,12523,1,ROSTER,2018 UFA,0.6
2018,21,0012,13726,4,ROSTER,2018 6.14,0.6
2018,21,0012,13265,2,ROSTER,2018 UFA,1.2
2018,21,0012,12796,1,ROSTER,2018 UFA,0.6
2018,21,0012,13430,1,ROSTER,2018 UFA,0.6
2018,21,0012,13271,1,ROSTER,2018 UFA,0.6
2018,21,0012,11709,1,ROSTER,2018 UFA,0.6
2018,21,0012,13537,2,ROSTER,2018 UFA,0.6
2018,21,0012,12506,1,ROSTER,2018 UFA,0.6
2018,21,0012,11448,1,ROSTER,2018 UFA,0.6
2018,21,0012,13125,1,ROSTER,2018 UFA,2.9
2018,21,0012,9425,1,ROSTER,2018 UFA,0.6
2018,21,0012,9828,1,ROSTER,Inaugural,7.02
2018,21,0012,13248,1,ROSTER,2018 UFA,0.6
2018,21,0012,13202,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0012,12738,1,TAXI_SQUAD,2018 UFA,0.6
2018,21,0013,12610,2,ROSTER,2016 1.07,3.75
2018,21,0013,12505,1,ROSTER,2017 UFA,0.66
2018,21,0013,12688,2,ROSTER,2016 2.01,2.18
2018,21,0013,12756,1,ROSTER,2016 UFA,0.73
2018,21,0013,10314,2,ROSTER,Inaugural,9.68
2018,21,0013,10806,2,ROSTER,2017 UFA,1.65
2018,21,0013,10773,2,ROSTER,2017 B/R,14.52
2018,21,0013,13224,3,ROSTER,2017 5.01,0.66
2018,21,0013,13266,1,ROSTER,2017 UDFA,0.55
2018,21,0013,9966,1,ROSTER,Inaugural,7.74
2018,21,0013,12717,1,ROSTER,2016 3.03,1.33
2018,21,0013,11333,1,ROSTER,2018 NEFT,11.88
2018,21,0013,10778,1,ROSTER,2018 FRFA,3.1
2018,21,0013,13130,2,ROSTER,2017 EXT,11.09
2018,21,0013,12205,2,ROSTER,Inaugural,2.78
2018,21,0013,13644,3,ROSTER,2018 UDFA,0.5
2018,21,0013,13616,3,ROSTER,2018 UDFA,0.5
2018,21,0013,12378,2,ROSTER,2018 UFA,1.1
2018,21,0013,10847,3,ROSTER,2018 EXT,2.38
2018,21,0013,13671,3,ROSTER,2018 3.02,1.3
2018,21,0013,13688,4,ROSTER,2018 3.04,1.3
2018,21,0013,13681,4,ROSTER,2018 2.05,1.8
2018,21,0013,12142,2,ROSTER,2018 UFA,0.6
2018,21,0013,10653,2,ROSTER,2018 UFA,0.6
2018,21,0013,9861,2,ROSTER,2018 UFA,0.6
2018,21,0013,12910,2,ROSTER,2018 UFA,0.6
2018,21,0013,10354,2,ROSTER,2018 UFA,0.8
2018,21,0013,12770,2,ROSTER,2018 UFA,0.6
2018,21,0013,12775,2,ROSTER,2018 UFA,0.6
2018,21,0013,11659,2,ROSTER,2018 UFA,0.6
2018,21,0013,10777,2,ROSTER,2018 UFA,0.6
2018,21,0013,11821,2,ROSTER,2018 UFA,0.6
2018,21,0013,12288,2,ROSTER,2018 UFA,0.6
2018,21,0013,11367,2,ROSTER,2018 UFA,0.6
2018,21,0013,12164,1,ROSTER,2018 UFA,1.5
2018,21,0013,11193,1,ROSTER,2017 UFA,0.77
2018,21,0013,13968,1,ROSTER,2018 UFA,2.0
2018,21,0013,12746,1,ROSTER,2016 2.12,0.73
2018,21,0013,13640,4,ROSTER,2018 4.04,0.9
2018,21,0013,9819,3,ROSTER,2018 UFA,4.3
2018,21,0013,13751,2,ROSTER,2018 UFA,0.6
2018,21,0013,10423,1,ROSTER,2018 UFA,0.6
2018,21,0013,11936,1,ROSTER,2018 UFA,0.6
2018,21,0013,13108,2,ROSTER,2018 UFA,0.6
2018,21,0013,11660,1,INJURED_RESERVE,Inaugural,12.1
2018,21,0013,13638,3,INJURED_RESERVE,2018 6.06,0.6
2018,21,0014,7391,1,ROSTER,Inaugural,7.87
2018,21,0014,9099,2,ROSTER,2017 EXT,11.03
2018,21,0014,12152,2,ROSTER,Inaugural,3.03
2018,21,0014,12151,4,ROSTER,Inaugural,4.48
2018,21,0014,13163,3,ROSTER,2017 2.12,1.54
2018,21,0014,13176,3,ROSTER,2017 1.11,2.75
2018,21,0014,13193,3,ROSTER,2017 4.11,0.77
2018,21,0014,12271,2,ROSTER,2017 UFA,1.87
2018,21,0014,10823,2,ROSTER,2017 FRFA,3.19
2018,21,0014,10292,1,ROSTER,Inaugural,5.08
2018,21,0014,13205,3,ROSTER,2017 3.16,0.99
2018,21,0014,11308,1,ROSTER,Inaugural,4.36
2018,21,0014,11767,2,ROSTER,Inaugural,8.47
2018,21,0014,13216,3,ROSTER,2017 3.04,1.32
2018,21,0014,10768,2,ROSTER,2017 B/R,12.1
2018,21,0014,12750,2,ROSTER,2016 4.12,0.85
2018,21,0014,13226,3,ROSTER,2017 5.11,0.66
2018,21,0014,13251,3,ROSTER,2017 4.04,0.88
2018,21,0014,12718,2,ROSTER,2017 ORFA,2.2
2018,21,0014,11740,3,ROSTER,Inaugural,6.66
2018,21,0014,11850,3,ROSTER,2017 SRFA,3.19
2018,21,0014,13606,4,ROSTER,2018 1.06,3.8
2018,21,0014,13639,4,ROSTER,2018 2.06,1.7
2018,21,0014,13723,4,ROSTER,2018 3.03,1.3
2018,21,0014,13693,4,ROSTER,2018 4.05,0.9
2018,21,0014,9694,1,ROSTER,2018 UFA,0.8
2018,21,0014,12153,2,ROSTER,2018 UFA,0.6
2018,21,0014,10592,1,ROSTER,2018 UFA,0.7
2018,21,0014,11966,1,ROSTER,2018 UFA,1.1
2018,21,0014,13348,2,ROSTER,2018 UFA,0.6
2018,21,0014,13792,1,ROSTER,2018 UFA,0.6
2018,21,0014,12269,3,ROSTER,2018 EXT,2.4
2018,21,0014,12737,1,ROSTER,2018 UFA,1.1
2018,21,0014,12072,1,ROSTER,2018 UFA,1.1
2018,21,0014,9925,2,ROSTER,2018 SRFA,5.5
2018,21,0014,11640,1,ROSTER,2017 UFA,1.21
2018,21,0014,11980,1,ROSTER,2018 UFA,0.6
2018,21,0014,13687,3,ROSTER,2018 6.09,0.6
2018,21,0014,13165,2,ROSTER,2018 UFA,1.1
2018,21,0014,11720,2,ROSTER,2018 UFA,0.6
2018,21,0014,13623,2,ROSTER,2018 UFA,0.6
2018,21,0014,13709,2,ROSTER,2018 UDFA,0.5
2018,21,0014,13812,1,ROSTER,2018 UFA,1.1
2018,21,0014,13201,3,INJURED_RESERVE,2017 1.12,2.64
2018,21,0014,12647,3,INJURED_RESERVE,2018 UFA,3.5
2018,21,0014,12238,2,INJURED_RESERVE,2018 B/R,3.0
2018,21,0014,12208,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0014,13663,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0015,12629,2,ROSTER,2016 2.08,1.81
2018,21,0015,12157,2,ROSTER,Inaugural,4.96
2018,21,0015,12188,2,ROSTER,Inaugural,1.33
2018,21,0015,7393,2,ROSTER,2017 EXT,6.14
2018,21,0015,10729,1,ROSTER,Inaugural,13.43
2018,21,0015,12197,1,ROSTER,Inaugural,1.57
2018,21,0015,11951,2,ROSTER,Inaugural,6.17
2018,21,0015,10265,1,ROSTER,Inaugural,6.41
2018,21,0015,10761,2,ROSTER,Inaugural,1.81
2018,21,0015,10815,1,ROSTER,Inaugural,6.78
2018,21,0015,11292,2,ROSTER,Inaugural,1.57
2018,21,0015,11316,1,ROSTER,Inaugural,1.45
2018,21,0015,8448,3,ROSTER,2018 EXT,1.19
2018,21,0015,6589,1,ROSTER,2017 UFA,0.66
2018,21,0015,10697,2,ROSTER,Inaugural,3.75
2018,21,0015,10779,2,ROSTER,2017 SRFA,3.08
2018,21,0015,10335,2,ROSTER,2018 SRFA,3.7
2018,21,0015,13154,2,ROSTER,2018 ORFA,3.7
2018,21,0015,13592,4,ROSTER,2018 1.02,6.0
2018,21,0015,9816,1,ROSTER,Inaugural,5.2
2018,21,0015,13692,4,ROSTER,2018 2.15,1.4
2018,21,0015,13703,4,ROSTER,2018 5.02,0.7
2018,21,0015,13737,4,ROSTER,2018 6.02,0.6
2018,21,0015,9330,2,ROSTER,2018 UFA,2.5
2018,21,0015,9577,1,ROSTER,2018 UFA,0.6
2018,21,0015,10320,2,ROSTER,2018 UFA,4.5
2018,21,0015,7422,1,ROSTER,2018 UFA,1.2
2018,21,0015,9118,2,ROSTER,2018 UFA,5.2
2018,21,0015,11351,3,ROSTER,2018 UFA,1.2
2018,21,0015,3494,1,ROSTER,2018 UFA,0.9
2018,21,0015,10432,2,ROSTER,2018 UFA,1.2
2018,21,0015,11263,2,ROSTER,2018 UFA,3.0
2018,21,0015,11330,1,ROSTER,2018 UFA,0.6
2018,21,0015,8360,1,ROSTER,2018 UFA,2.1
2018,21,0015,8930,2,ROSTER,2018 UFA,1.1
2018,21,0015,12658,2,ROSTER,2016 1.05,4.48
2018,21,0015,12088,2,ROSTER,2018 UFA,0.6
2018,21,0015,12266,2,ROSTER,2018 UFA,0.6
2018,21,0015,13327,2,ROSTER,2018 UFA,1.1
2018,21,0015,12379,1,ROSTER,2018 UFA,1.1
2018,21,0015,12826,2,ROSTER,2018 UFA,1.1
2018,21,0015,11657,1,ROSTER,2018 UFA,1.2
2018,21,0015,11789,2,ROSTER,2018 UFA,1.2
2018,21,0015,12270,2,ROSTER,2018 UFA,0.6
2018,21,0015,8673,1,ROSTER,2018 UFA,6.0
2018,21,0015,12676,2,INJURED_RESERVE,2016 2.13,1.57
2018,21,0015,11211,3,INJURED_RESERVE,2017 ORFA,1.65
2018,21,0015,9841,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0015,11672,2,INJURED_RESERVE,2017 SRFA,2.42
2018,21,0015,11267,3,INJURED_RESERVE,2018 B/R,6.5
2018,21,0015,13814,3,TAXI_SQUAD,2018 UDFA,0.5
2018,21,0016,11674,1,ROSTER,Inaugural,10.89
2018,21,0016,10723,1,ROSTER,2017 UFA,1.1
2018,21,0016,10554,1,ROSTER,2017 UFA,0.66
2018,21,0016,13199,3,ROSTER,2017 2.02,2.09
2018,21,0016,12225,2,ROSTER,Inaugural,3.15
2018,21,0016,10816,1,ROSTER,2017 UFA,0.88
2018,21,0016,10775,1,ROSTER,Inaugural,10.41
2018,21,0016,10350,1,ROSTER,Inaugural,2.54
2018,21,0016,13208,3,ROSTER,2017 2.13,1.54
2018,21,0016,10695,4,ROSTER,2018 B/R,6.2
2018,21,0016,11498,1,ROSTER,2018 ERFA,0.73
2018,21,0016,10749,3,ROSTER,2018 FRFA,7.2
2018,21,0016,13590,4,ROSTER,2018 1.11,2.7
2018,21,0016,13629,4,ROSTER,2018 1.16,2.1
2018,21,0016,13707,4,ROSTER,2018 3.14,1.0
2018,21,0016,12735,1,ROSTER,2016 3.10,1.09
2018,21,0016,11274,2,ROSTER,2018 UFA,1.7
2018,21,0016,13273,1,ROSTER,2017 UFA,0.66
2018,21,0016,10772,2,ROSTER,Inaugural,4.36
2018,21,0016,11801,2,ROSTER,2018 UFA,1.1
2018,21,0016,12176,3,ROSTER,2018 UFA,1.3
2018,21,0016,12768,3,ROSTER,2018 EXT,1.78
2018,21,0016,11299,1,ROSTER,2018 UFA,1.2
2018,21,0016,13980,2,ROSTER,2018 UFA,0.6
2018,21,0016,11324,1,ROSTER,2017 UFA,1.21
2018,21,0016,9902,1,ROSTER,2017 B/R,16.5
2018,21,0016,10819,2,ROSTER,2018 UFA,0.6
2018,21,0016,11677,4,ROSTER,Inaugural,6.17
2018,21,0016,13144,2,ROSTER,2018 UFA,1.1
2018,21,0016,12760,2,ROSTER,2018 UFA,1.1
2018,21,0016,11717,2,ROSTER,2018 UFA,0.6
2018,21,0016,13647,2,ROSTER,2018 UFA,0.6
2018,21,0016,13620,2,ROSTER,2018 UFA,1.1
2018,21,0016,9103,2,ROSTER,2018 UFA,0.6
2018,21,0016,14017,2,ROSTER,2018 UFA,1.1
2018,21,0016,13129,3,ROSTER,2017 1.01,6.93
2018,21,0016,11613,2,ROSTER,2018 UFA,0.6
2018,21,0016,13377,2,ROSTER,2018 UFA,0.6
2018,21,0016,13791,3,ROSTER,2018 UDFA,0.5
2018,21,0016,13682,4,ROSTER,2018 6.12,0.6
2018,21,0016,9064,1,ROSTER,Inaugural,3.03
2018,21,0016,12261,1,ROSTER,Inaugural,1.45
2018,21,0016,10143,1,ROSTER,2017 UFA,0.66
2018,21,0016,12956,1,ROSTER,2018 UFA,1.1
2018,21,0016,11765,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0016,12233,3,INJURED_RESERVE,Inaugural,6.41
2018,21,0016,11697,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0016,13869,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0016,7813,2,INJURED_RESERVE,2017 EXT,6.53
2018,21,0016,10220,1,INJURED_RESERVE,2017 UFA,0.66
2018,21,0016,12705,2,INJURED_RESERVE,2016 2.10,1.69
2018,21,0016,12367,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0016,13768,2,INJURED_RESERVE,2018 UFA,0.6
2018,21,0016,10807,1,INJURED_RESERVE,2018 UFA,1.1
2018,21,0016,9474,1,TAXI_SQUAD,2017 UFA,1.21
2018,21,0016,7578,1,TAXI_SQUAD,2017 UFA,0.66
2018,21,0017,12637,1,ROSTER,2017 UFA,1.21
2018,21,0017,11222,2,ROSTER,Inaugural,14.76
2018,21,0017,12652,2,ROSTER,2016 1.06,4.11
2018,21,0017,11228,3,ROSTER,2017 UFA,2.57
2018,21,0017,12677,2,ROSTER,2016 3.11,1.09
2018,21,0017,9904,1,ROSTER,Inaugural,3.15
2018,21,0017,11283,2,ROSTER,Inaugural,2.54
2018,21,0017,10292,1,ROSTER,Inaugural,4.96
2018,21,0017,10816,1,ROSTER,2017 UFA,1.21
2018,21,0017,10350,1,ROSTER,Inaugural,2.18
2018,21,0017,10695,2,ROSTER,2018 B/R,9.5
2018,21,0017,10700,1,ROSTER,Inaugural,12.83
2018,21,0017,11247,1,ROSTER,Inaugural,3.75
2018,21,0017,11349,3,ROSTER,2017 UFA,5.39
2018,21,0017,13306,2,ROSTER,2018 UFA,1.1
2018,21,0017,11403,1,ROSTER,2018 ERFA,0.73
2018,21,0017,13646,4,ROSTER,2018 3.07,1.2
2018,21,0017,13693,4,ROSTER,2018 4.15,0.8
2018,21,0017,13697,4,ROSTER,2018 1.14,2.3
2018,21,0017,13696,4,ROSTER,2018 1.07,3.5
2018,21,0017,13215,3,ROSTER,2017 1.16,2.2
2018,21,0017,10819,2,ROSTER,2018 UFA,1.1
2018,21,0017,10610,2,ROSTER,2018 UFA,1.1
2018,21,0017,10276,1,ROSTER,Inaugural,11.25
2018,21,0017,13051,2,ROSTER,2018 UFA,0.6
2018,21,0017,9051,1,ROSTER,2017 EXT,8.84
2018,21,0017,13301,1,ROSTER,2018 UFA,1.2
2018,21,0017,13687,4,ROSTER,2018 5.12,0.7
2018,21,0017,11858,2,ROSTER,2018 UFA,0.6
2018,21,0017,11677,2,ROSTER,2018 UFA,1.1
2018,21,0017,9853,1,ROSTER,2017 UFA,3.19
2018,21,0017,13204,3,ROSTER,2017 3.06,1.21
2018,21,0017,12150,2,ROSTER,Inaugural,18.27
2018,21,0017,9861,1,ROSTER,2018 UFA,1.2
2018,21,0017,11735,2,ROSTER,2018 UFA,0.6
2018,21,0017,13620,2,ROSTER,2018 UFA,1.1
2018,21,0017,10269,2,ROSTER,2018 UFA,1.1
2018,21,0017,13241,2,ROSTER,2018 UFA,0.6
2018,21,0017,14017,2,ROSTER,2018 UFA,0.6
2018,21,0017,9820,1,ROSTER,2018 UFA,0.6
2018,21,0017,13980,2,ROSTER,2018 UFA,0.6
2018,21,0017,11454,2,ROSTER,2018 UFA,0.6
2018,21,0017,12153,2,ROSTER,2018 UFA,1.1
2018,21,0017,11673,2,ROSTER,2018 UFA,1.1
2018,21,0017,10861,2,ROSTER,2018 UFA,1.1
2018,21,0017,12628,1,INJURED_RESERVE,2017 UFA,0.66
2018,21,0017,9308,1,TAXI_SQUAD,2017 UFA,0.66
2018,21,0017,10763,1,TAXI_SQUAD,2017 UFA,0.66
2018,21,0017,10777,1,TAXI_SQUAD,2018 UFA,0.6
2018,21,0018,12610,2,ROSTER,2016 1.09,3.27
2018,21,0018,12151,4,ROSTER,Inaugural,5.93
2018,21,0018,11783,1,ROSTER,2016 UFA,9.68
2018,21,0018,10261,2,ROSTER,Inaugural,17.18
2018,21,0018,11680,2,ROSTER,Inaugural,11.74
2018,21,0018,9436,2,ROSTER,2017 B/R,7.81
2018,21,0018,11227,2,ROSTER,2017 FRFA,3.19
2018,21,0018,13303,1,ROSTER,2017 UFA,0.66
2018,21,0018,11840,1,ROSTER,2017 UFA,0.66
2018,21,0018,11289,2,ROSTER,Inaugural,3.03
2018,21,0018,9826,1,ROSTER,Inaugural,1.81
2018,21,0018,11721,3,ROSTER,Inaugural,8.11
2018,21,0018,9464,1,ROSTER,2017 UFA,0.77
2018,21,0018,10879,1,ROSTER,Inaugural,6.78
2018,21,0018,12715,2,ROSTER,2016 5.10,0.73
2018,21,0018,12716,1,ROSTER,2017 UFA,1.21
2018,21,0018,9430,1,ROSTER,Inaugural,7.74
2018,21,0018,13364,4,ROSTER,2017 UDFA,1.54
2018,21,0018,9118,3,ROSTER,2018 B/R,7.2
2018,21,0018,11720,3,ROSTER,2018 FRFA,3.1
2018,21,0018,10220,2,ROSTER,2018 SRFA,2.3
2018,21,0018,12181,3,ROSTER,2018 ORFA,6.6
2018,21,0018,10699,1,ROSTER,2017 UFA,1.21
2018,21,0018,12248,3,ROSTER,2018 UFA,1.2
2018,21,0018,10432,2,ROSTER,2018 UFA,1.3
2018,21,0018,11280,3,ROSTER,2018 UFA,2.1
2018,21,0018,9425,2,ROSTER,2018 UFA,1.2
2018,21,0018,11862,2,ROSTER,2018 UFA,0.6
2018,21,0018,12982,2,ROSTER,2018 UFA,0.6
2018,21,0018,13795,1,ROSTER,2018 5.15,0.7
2018,21,0018,13748,1,ROSTER,2018 UDFA,0.5
2018,21,0018,13826,1,ROSTER,2018 UDFA,0.5
2018,21,0018,9919,1,ROSTER,2018 UFA,1.1
2018,21,0018,13848,1,ROSTER,2018 UFA,0.6
2018,21,0018,12826,2,ROSTER,2018 UFA,1.1
2018,21,0018,11529,1,ROSTER,2018 UFA,0.6
2018,21,0018,9646,1,ROSTER,2018 UFA,0.6
2018,21,0018,11957,2,ROSTER,2018 UFA,0.6
2018,21,0018,12753,2,ROSTER,2018 UFA,0.6
2018,21,0018,13268,2,ROSTER,2018 UFA,0.6
2018,21,0018,13789,2,ROSTER,2018 UFA,0.6
2018,21,0018,11765,3,INJURED_RESERVE,2018 UFA,1.2
2018,21,0018,13763,2,INJURED_RESERVE,2018 UFA,1.2
2018,21,0018,12154,2,INJURED_RESERVE,2017 EXT,2.18
2018,21,0018,13387,2,INJURED_RESERVE,2018 UFA,1.1
2018,21,0018,13201,3,INJURED_RESERVE,2017 2.05,1.87
2018,21,0018,12212,1,INJURED_RESERVE,2017 UFA,1.32
2018,21,0018,13202,2,INJURED_RESERVE,2017 UFA,1.54
2018,21,0019,13130,3,ROSTER,2017 1.02,6.16
2018,21,0019,13221,3,ROSTER,2017 2.01,2.09
2018,21,0019,10272,4,ROSTER,Inaugural,22.02
2018,21,0019,12626,3,ROSTER,2018 EXT,5.0
2018,21,0019,11670,2,ROSTER,Inaugural,16.94
2018,21,0019,10312,1,ROSTER,Inaugural,1.57
2018,21,0019,10782,1,ROSTER,Inaugural,4.24
2018,21,0019,10815,2,ROSTER,Inaugural,5.45
2018,21,0019,12177,3,ROSTER,2018 B/R,2.0
2018,21,0019,13435,1,ROSTER,2018 ERFA,0.66
2018,21,0019,10847,3,ROSTER,2018 FRFA,3.1
2018,21,0019,5848,2,ROSTER,2018 SRFA,19.1
2018,21,0019,13681,4,ROSTER,2018 1.12,2.5
2018,21,0019,13699,4,ROSTER,2018 2.01,2.0
2018,21,0019,13713,4,ROSTER,2018 2.04,1.8
2018,21,0019,13232,2,ROSTER,2017 UFA,0.66
2018,21,0019,11707,3,ROSTER,2018 UFA,1.7
2018,21,0019,11965,2,ROSTER,2018 UFA,1.6
2018,21,0019,12274,3,ROSTER,2018 UFA,1.5
2018,21,0019,12234,1,ROSTER,2018 UFA,1.2
2018,21,0019,12270,2,ROSTER,2018 UFA,0.6
2018,21,0019,12754,1,ROSTER,2016 6.04,0.73
2018,21,0019,13740,4,ROSTER,2018 4.14,0.8
2018,21,0019,12215,1,ROSTER,2017 UFA,0.66
2018,21,0019,12687,1,ROSTER,2017 UFA,1.87
2018,21,0019,13707,4,ROSTER,2018 3.13,1.0
2018,21,0019,11711,3,ROSTER,2018 UFA,1.2
2018,21,0019,13614,3,ROSTER,2018 UFA,3.4
2018,21,0019,13760,3,ROSTER,2018 UFA,0.6
2018,21,0019,13793,2,ROSTER,2018 UFA,1.3
2018,21,0019,13287,1,ROSTER,2018 UFA,1.3
2018,21,0019,13348,1,ROSTER,2018 UFA,0.6
2018,21,0019,12648,2,ROSTER,2018 UFA,1.3
2018,21,0019,5666,1,ROSTER,2018 UFA,0.6
2018,21,0019,12629,2,ROSTER,2016 2.05,1.94
