season,week,franchise_id,player_id,salary,contractInfo,status,contractYear
2022,22,0029,14910,1.8,2022 UFA,ROSTER,1
2022,22,0029,11772,3.5,2022 UFA,ROSTER,1
2022,22,0029,11706,2.5,2022 UFA,ROSTER,1
2022,22,0029,13608,2.5,2022 UFA,ROSTER,1
2022,22,0029,14085,5.0,2022 UFA,ROSTER,2
2022,22,0029,13696,15.0,2022 UFA,ROSTER,1
2022,22,0029,13223,3.6,2022 UFA,ROSTER,2
2022,22,0029,11671,23.0,2022 UFA,ROSTER,1
2022,22,0029,14971,1.1,2022 UFA,ROSTER,1
2022,22,0030,11757,11.49,2022 iEXT,ROSTER,2
2022,22,0030,14159,2.54,2019 3.06^,ROSTER,1
2022,22,0030,13198,9.38,2020 EXT,ROSTER,4
2022,22,0030,13116,26.95,2020 EXT,ROSTER,4
2022,22,0030,14836,2.76,2020 1.11,ROSTER,2
2022,22,0030,13610,11.08,2021 EXT,ROSTER,2
2022,22,0030,13714,4.86,2021 EXT,ROSTER,4
2022,22,0030,12225,7.7,2021 UFA,ROSTER,1
2022,22,0030,15281,5.95,2021 1.03,ROSTER,3
2022,22,0030,15349,1.58,2021 2.06,ROSTER,3
2022,22,0030,14171,5.76,2022 iEXT,ROSTER,4
2022,22,0030,14799,2.27,2020 1.14,ROSTER,2
2022,22,0030,14138,8.76,2022 iEXT,ROSTER,2
2022,22,0030,13813,5.56,2022 FRFA,ROSTER,2
2022,22,0030,15762,1.97,2022 2.01,ROSTER,4
2022,22,0030,15819,1.48,2022 2.09,ROSTER,4
2022,22,0030,14127,3.2,2022 UFA,ROSTER,1
2022,22,0030,11317,6.6,2022 UFA,ROSTER,1
2022,22,0030,10292,7.5,2022 UFA,ROSTER,1
2022,22,0030,13810,4.2,2022 UFA,ROSTER,1
2022,22,0030,13839,1.4,2022 UFA,ROSTER,2
2022,22,0030,13604,11.38,2022 oEXT,ROSTER,3
2022,22,0030,15788,1.08,2022 3.09,ROSTER,4
2022,22,0030,15911,0.9,2022 4.10,ROSTER,4
2022,22,0030,15499,0.99,2022 ERFA,ROSTER,1
2022,22,0030,12245,0.9,2022 R/F,ROSTER,2
2022,22,0030,15835,1.28,2022 2.15,ROSTER,4
2022,22,0030,15001,0.97,2022 ERFA,ROSTER,1
2022,22,0030,15381,1.2,2021 3.02,ROSTER,3
2022,22,0030,13909,0.9,2022 UFA,ROSTER,1
2022,22,0030,12437,0.9,2022 UFA,ROSTER,1
2022,22,0030,14985,0.9,2022 UFA,ROSTER,1
2022,22,0030,15016,0.9,2022 UFA,ROSTER,1
2022,22,0030,13920,0.99,2021 R/F,ROSTER,1
2022,22,0030,13775,0.97,2022 ERFA,ROSTER,1
2022,22,0030,13711,0.9,2022 UFA,ROSTER,1
2022,22,0030,15889,0.9,2022 UFA,ROSTER,1
2022,22,0030,15549,0.9,2022 UFA,ROSTER,1
2022,22,0030,15399,0.9,2022 UFA,ROSTER,1
2022,22,0030,11768,0.9,2022 UFA,ROSTER,1
2022,22,0030,13688,1.3,2022 UFA,ROSTER,1
2022,22,0030,15759,1.09,2022 3.08,INJURED_RESERVE,4
2022,22,0030,15283,1.76,2021 2.03,INJURED_RESERVE,3
2022,22,0030,15351,1.45,2021 2.09,INJURED_RESERVE,3
2022,22,0030,13763,0.9,2022 UFA,INJURED_RESERVE,1
2022,22,0030,15975,1.3,2022 UFA,INJURED_RESERVE,1
2022,22,0030,10697,5.28,2021 FRFA,INJURED_RESERVE,1
2022,22,0031,12739,3.49,2021 EXT,ROSTER,3
2022,22,0031,12611,5.48,2019 EXT,ROSTER,2
2022,22,0031,13325,2.27,2019 ORFAN,ROSTER,1
2022,22,0031,14059,1.41,2019 3.10,ROSTER,1
2022,22,0031,12218,8.47,2020 FRFA,ROSTER,2
2022,22,0031,14797,2.56,2020 1.12,ROSTER,2
2022,22,0031,14921,1.08,2020 3.11,ROSTER,1
2022,22,0031,12718,6.29,2020 UFA,ROSTER,1
2022,22,0031,14249,0.99,2021 R/F,ROSTER,1
2022,22,0031,12676,7.7,2021 B/R,ROSTER,2
2022,22,0031,12176,9.9,2021 B/R,ROSTER,1
2022,22,0031,12795,4.25,2021 EXT,ROSTER,3
2022,22,0031,15238,6.93,2021 1.02,ROSTER,3
2022,22,0031,14810,1.85,2020 2.02,ROSTER,2
2022,22,0031,15387,1.3,2021 2.14,ROSTER,3
2022,22,0031,15361,1.0,2021 3.17,ROSTER,3
2022,22,0031,13163,17.0,2022 B/R,ROSTER,4
2022,22,0031,12779,5.56,2022 FRFA,ROSTER,3
2022,22,0031,12083,3.99,2022 SRFA,ROSTER,3
2022,22,0031,15751,7.38,2022 1.02,ROSTER,4
2022,22,0031,15821,1.89,2022 2.02,ROSTER,4
2022,22,0031,15873,0.77,2022 UDFA,ROSTER,1
2022,22,0031,11985,1.4,2022 UFA,ROSTER,1
2022,22,0031,12270,2.1,2022 UFA,ROSTER,2
2022,22,0031,13702,1.4,2022 UFA,ROSTER,3
2022,22,0031,13764,1.5,2022 UFA,ROSTER,1
2022,22,0031,8851,1.0,2022 UFA,ROSTER,1
2022,22,0031,13139,2.81,2022 oEXT,ROSTER,2
2022,22,0031,15422,0.9,2022 R/F,ROSTER,1
2022,22,0031,10653,0.9,2022 UFA,ROSTER,1
2022,22,0031,13294,0.9,2022 UFA,ROSTER,1
2022,22,0031,14592,0.9,2022 UFA,ROSTER,1
2022,22,0031,9846,0.9,2022 UFA,ROSTER,1
2022,22,0031,11359,0.9,2022 UFA,ROSTER,1
2022,22,0031,15881,0.9,2022 UFA,ROSTER,1
2022,22,0031,12768,0.9,2022 UFA,ROSTER,1
2022,22,0031,14110,0.9,2022 UFA,ROSTER,1
2022,22,0031,15859,0.77,2022 UDFA,ROSTER,1
2022,22,0031,15752,5.5,2022 1.04,ROSTER,4
2022,22,0031,10862,0.9,2022 UFA,ROSTER,1
2022,22,0031,11789,0.9,2022 UFA,ROSTER,1
2022,22,0031,13716,0.9,2022 UFA,ROSTER,1
2022,22,0031,15541,0.9,2022 UFA,ROSTER,1
2022,22,0031,15817,1.4,2022 2.11,ROSTER,4
2022,22,0031,14800,3.55,2020 1.08,ROSTER,2
2022,22,0031,13733,15.1,2022 UFA,INJURED_RESERVE,3
2022,22,0031,15377,1.4,2022 UFA,INJURED_RESERVE,1
2022,22,0032,14778,7.45,2020 1.02,ROSTER,2
2022,22,0032,14835,2.15,2020 1.15,ROSTER,2
2022,22,0032,14857,2.63,2021 EXT,ROSTER,2
2022,22,0032,13131,9.29,2020 EXT,ROSTER,3
2022,22,0032,14157,4.57,2019 1.07,ROSTER,1
2022,22,0032,13809,3.74,2021 SRFA,ROSTER,1
2022,22,0032,15350,2.33,2021 1.13,ROSTER,3
2022,22,0032,15252,0.96,2021 3.23,ROSTER,1
2022,22,0032,14322,3.69,2022 oEXT,ROSTER,2
2022,22,0032,11769,9.24,2021 B/R,ROSTER,1
2022,22,0032,14148,4.15,2022 iEXT,ROSTER,3
2022,22,0032,14977,0.9,2022 R/F,ROSTER,2
2022,22,0032,13427,3.99,2022 SFRA,ROSTER,1
2022,22,0032,14225,3.99,2022 SFRA,ROSTER,2
2022,22,0032,15711,6.32,2022 1.03,ROSTER,4
2022,22,0032,15715,1.81,2022 2.03,ROSTER,4
2022,22,0032,15858,1.18,2022 3.03,ROSTER,4
2022,22,0032,15850,0.98,2022 3.18,ROSTER,4
2022,22,0032,15853,0.95,2022 4.02,ROSTER,4
2022,22,0032,13848,1.8,2022 UFA,ROSTER,2
2022,22,0032,15734,0.82,2022 5.18,ROSTER,4
2022,22,0032,15779,0.86,2022 4.18,ROSTER,4
2022,22,0032,15841,0.82,2022 5.14,ROSTER,4
2022,22,0032,15890,0.77,2022 UDFA,ROSTER,2
2022,22,0032,13746,1.3,2022 UFA,ROSTER,1
2022,22,0032,14235,1.3,2022 UFA,ROSTER,1
2022,22,0032,14331,1.3,2022 UFA,ROSTER,1
2022,22,0032,15716,0.85,2022 4.24,ROSTER,4
2022,22,0032,13672,6.6,2022 UFA,ROSTER,3
2022,22,0032,14252,0.9,2022 UFA,ROSTER,1
2022,22,0032,13134,0.9,2022 UFA,ROSTER,1
2022,22,0032,12988,0.9,2022 UFA,ROSTER,1
2022,22,0032,15418,0.9,2022 UFA,ROSTER,1
2022,22,0032,15709,1.57,2022 2.07,ROSTER,4
2022,22,0032,15714,1.06,2022 3.10,ROSTER,4
2022,22,0032,15727,1.3,2022 UFA,ROSTER,1
2022,22,0032,13753,3.26,2022 iEXT,ROSTER,2
2022,22,0032,12773,1.4,2022 UFA,ROSTER,1
2022,22,0032,14882,4.35,2022 oEXT,ROSTER,3
2022,22,0032,15928,1.4,2022 UFA,ROSTER,1
2022,22,0032,14717,0.9,2022 UFA,ROSTER,1
2022,22,0032,14849,0.9,2022 UFA,ROSTER,1
2022,22,0032,14067,0.9,2022 UFA,ROSTER,1
2022,22,0032,11793,0.9,2022 UFA,ROSTER,1
2022,22,0032,13230,9.02,2021 EXT,INJURED_RESERVE,2
2022,22,0032,15329,5.19,2021 1.04,INJURED_RESERVE,3
2022,22,0032,13747,1.0,2022 UFA,INJURED_RESERVE,1
2022,22,0032,15832,0.94,2022 4.03,INJURED_RESERVE,4
2022,22,0032,13998,0.9,2022 UFA,INJURED_RESERVE,1
2022,22,0032,10753,6.78,2020 UFA,INJURED_RESERVE,1
2022,22,0032,11239,0.9,2022 UFA,INJURED_RESERVE,1
