season,week,franchise_id,player_id,contractYear,status,salary,contractInfo,as_of
2025,1,24,15382,1,INJURED_RESERVE,1.1,2025 ERFA,2025-09-02
2025,1,24,16204,2,INJURED_RESERVE,1.36,2023 3.06,2025-09-02
2025,1,25,14832,3,ROSTER,22.41,2023 iEXT,2025-09-02
2025,1,25,14104,2,ROSTER,21.02,2022 iEXT,2025-09-02
2025,1,25,15802,3,ROSTER,6.68,2024 iEXT,2025-09-02
2025,1,25,15713,1,ROSTER,1.18,2022 4.13,2025-09-02
2025,1,25,14590,2,ROSTER,4.04,2024 iEXT,2025-09-02
2025,1,25,13299,1,ROSTER,18.15,2023 B/R,2025-09-02
2025,1,25,15698,5,ROSTER,34.16,2025 oEXT,2025-09-02
2025,1,25,16213,2,ROSTER,3.73,2023 1.09,2025-09-02
2025,1,25,16254,2,ROSTER,1.75,2023 2.09,2025-09-02
2025,1,25,16241,2,ROSTER,1.32,2023 3.09,2025-09-02
2025,1,25,16207,2,ROSTER,1.06,2023 5.09,2025-09-02
2025,1,25,15710,1,ROSTER,3.41,2022 5.13^,2025-09-02
2025,1,25,13592,1,ROSTER,1.1,2024 R/F,2025-09-02
2025,1,25,14249,1,ROSTER,5.38,2024 SRFA,2025-09-02
2025,1,25,7836,1,ROSTER,6.38,2024 B/R,2025-09-02
2025,1,25,16639,3,ROSTER,2.34,2024 1.15,2025-09-02
2025,1,25,16694,3,ROSTER,1.44,2024 2.15,2025-09-02
2025,1,25,16707,3,ROSTER,1.0,2024 4.21,2025-09-02
2025,1,25,16676,3,ROSTER,0.99,2024 5.09,2025-09-02
2025,1,25,16717,3,ROSTER,0.98,2024 5.18,2025-09-02
2025,1,25,12305,1,ROSTER,3.25,2024 UFA,2025-09-02
2025,1,25,13251,2,ROSTER,6.7,2025 oEXT,2025-09-02
2025,1,25,16688,3,ROSTER,1.03,2024 4.12,2025-09-02
2025,1,25,15768,1,ROSTER,1.91,2022 2.10,2025-09-02
2025,1,25,15805,1,ROSTER,3.98,2022 1.10,2025-09-02
2025,1,25,15809,1,ROSTER,3.23,2022 1.13,2025-09-02
2025,1,25,16102,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,25,16870,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,25,14956,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,25,14219,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,25,16729,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,25,13130,2,ROSTER,14.25,2025 B/R,2025-09-02
2025,1,25,17121,4,ROSTER,2.72,2025 1.13,2025-09-02
2025,1,25,17045,4,ROSTER,1.52,2025 2.13,2025-09-02
2025,1,25,17033,4,ROSTER,1.17,2025 3.13,2025-09-02
2025,1,25,17053,4,ROSTER,1.0,2025 4.09,2025-09-02
2025,1,25,17175,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,25,13245,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,25,10814,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,25,15681,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,25,17186,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,25,13772,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,25,13403,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,25,15857,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,25,16752,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,25,13832,1,INJURED_RESERVE,1.1,2025 ERFA,2025-09-02
2025,1,25,16159,2,INJURED_RESERVE,1.1,2023 4.15,2025-09-02
2025,1,25,17036,4,INJURED_RESERVE,0.98,2025 4.13,2025-09-02
2025,1,26,15846,1,ROSTER,3.41,2022 2.12^,2025-09-02
2025,1,26,15761,1,ROSTER,3.41,2022 4.21^,2025-09-02
2025,1,26,14149,1,ROSTER,8.09,2022 iEXT,2025-09-02
2025,1,26,16262,2,ROSTER,1.11,2023 4.11,2025-09-02
2025,1,26,14180,1,ROSTER,1.81,2023 UFA,2025-09-02
2025,1,26,14147,1,ROSTER,24.61,2022 iEXT,2025-09-02
2025,1,26,12741,1,ROSTER,11.11,2023 iEXT,2025-09-02
2025,1,26,15259,2,ROSTER,4.16,2024 iEXT,2025-09-02
2025,1,26,14102,2,ROSTER,12.72,2023 oEXT,2025-09-02
2025,1,26,14186,1,ROSTER,1.1,2024 R/F,2025-09-02
2025,1,26,14071,2,ROSTER,15.48,2024 iEXT,2025-09-02
2025,1,26,16618,3,ROSTER,3.38,2024 1.09,2025-09-02
2025,1,26,16582,3,ROSTER,1.65,2024 2.09,2025-09-02
2025,1,26,16700,3,ROSTER,1.13,2024 3.17,2025-09-02
2025,1,26,16673,3,ROSTER,1.03,2024 4.13,2025-09-02
2025,1,26,16662,3,ROSTER,1.02,2024 4.17,2025-09-02
2025,1,26,16670,3,ROSTER,0.99,2024 5.07,2025-09-02
2025,1,26,16672,2,ROSTER,0.94,2024 UDFA,2025-09-02
2025,1,26,16723,2,ROSTER,0.94,2024 UDFA,2025-09-02
2025,1,26,16719,2,ROSTER,0.94,2024 UDFA,2025-09-02
2025,1,26,16282,2,ROSTER,5.38,2024 SRFA,2025-09-02
2025,1,26,14179,3,ROSTER,8.68,2025 oEXT,2025-09-02
2025,1,26,14138,3,ROSTER,16.82,2025 oEXT,2025-09-02
2025,1,26,15756,1,ROSTER,6.45,2022 1.05,2025-09-02
2025,1,26,16178,1,ROSTER,0.98,2023 UDFA,2025-09-02
2025,1,26,14159,1,ROSTER,11.19,2024 UFA,2025-09-02
2025,1,26,14235,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,26,16712,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,26,13593,1,ROSTER,35.95,2025 NEFT,2025-09-02
2025,1,26,15871,3,ROSTER,7.46,2025 FRFA,2025-09-02
2025,1,26,13743,3,ROSTER,7.2,2025 B/R,2025-09-02
2025,1,26,12956,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,26,17070,4,ROSTER,2.45,2025 1.15,2025-09-02
2025,1,26,17046,4,ROSTER,0.98,2025 4.15,2025-09-02
2025,1,26,17146,4,ROSTER,0.97,2025 4.17,2025-09-02
2025,1,26,12831,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,26,17058,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,26,15345,3,ROSTER,3.6,2025 UFA,2025-09-02
2025,1,26,13813,1,ROSTER,6.3,2025 UFA,2025-09-02
2025,1,26,14489,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,26,14861,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,26,16635,3,ROSTER,1.04,2024 4.11,2025-09-02
2025,1,26,16432,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,26,16699,3,ROSTER,1.24,2024 3.09,2025-09-02
2025,1,26,17050,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,26,16194,2,TAXI_SQUAD,1.8,2023 2.08,2025-09-02
2025,1,27,13589,1,ROSTER,25.7,2021 EXT,2025-09-02
2025,1,27,15282,1,ROSTER,26.21,2025 5YO,2025-09-02
2025,1,27,15808,1,ROSTER,2.89,2022 1.15,2025-09-02
2025,1,27,15742,2,ROSTER,3.74,2023 iEXT,2025-09-02
2025,1,27,16280,2,ROSTER,1.56,2023 2.14,2025-09-02
2025,1,27,16164,2,ROSTER,1.24,2023 3.14,2025-09-02
2025,1,27,16222,2,ROSTER,1.1,2023 4.14,2025-09-02
2025,1,27,16255,2,ROSTER,1.06,2023 5.14,2025-09-02
2025,1,27,15418,1,ROSTER,1.81,2023 UFA,2025-09-02
2025,1,27,13132,1,ROSTER,8.49,2023 UFA,2025-09-02
2025,1,27,16617,3,ROSTER,2.75,2024 1.12,2025-09-02
2025,1,27,16603,3,ROSTER,1.2,2024 3.12,2025-09-02
2025,1,27,16733,3,ROSTER,1.03,2024 4.14,2025-09-02
2025,1,27,16680,2,ROSTER,0.94,2024 UDFA,2025-09-02
2025,1,27,12187,1,ROSTER,15.16,2024 UFA,2025-09-02
2025,1,27,13674,2,ROSTER,5.94,2024 B/R,2025-09-02
2025,1,27,16679,3,ROSTER,1.54,2024 2.12,2025-09-02
2025,1,27,10292,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,27,16664,3,ROSTER,0.98,2024 5.15,2025-09-02
2025,1,27,14893,1,ROSTER,11.22,2025 TT,2025-09-02
2025,1,27,15393,2,ROSTER,4.1,2025 RRFA,2025-09-02
2025,1,27,12186,4,ROSTER,5.53,2025 B/R,2025-09-02
2025,1,27,17075,4,ROSTER,3.33,2025 1.10,2025-09-02
2025,1,27,17039,4,ROSTER,2.05,2025 2.03,2025-09-02
2025,1,27,17078,4,ROSTER,1.91,2025 2.05,2025-09-02
2025,1,27,17138,4,ROSTER,1.3,2025 3.05,2025-09-02
2025,1,27,17086,4,ROSTER,1.09,2025 3.20,2025-09-02
2025,1,27,17127,4,ROSTER,1.02,2025 4.05,2025-09-02
2025,1,27,17037,4,ROSTER,0.96,2025 4.19,2025-09-02
2025,1,27,17145,4,ROSTER,0.95,2025 5.05,2025-09-02
2025,1,27,17152,4,ROSTER,0.94,2025 5.17,2025-09-02
2025,1,27,17182,4,ROSTER,0.94,2025 5.19,2025-09-02
2025,1,27,15777,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,27,13146,2,ROSTER,16.25,2025 UFA,2025-09-02
2025,1,27,12686,3,ROSTER,2.0,2025 UFA,2025-09-02
2025,1,27,11721,1,ROSTER,7.2,2025 UFA,2025-09-02
2025,1,27,13697,3,ROSTER,2.79,2025 UFA,2025-09-02
2025,1,27,14978,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,27,13683,1,ROSTER,3.3,2025 UFA,2025-09-02
2025,1,27,17177,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,27,13307,1,ROSTER,8.89,2024 UFA,2025-09-02
2025,1,27,16793,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,27,15668,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,27,16695,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,27,14252,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,27,16149,2,INJURED_RESERVE,2.66,2023 1.14,2025-09-02
2025,1,27,15862,1,INJURED_RESERVE,3.41,2022 5.16^,2025-09-02
2025,1,27,16711,3,INJURED_RESERVE,0.98,2024 5.12,2025-09-02
2025,1,27,16809,1,INJURED_RESERVE,1.1,2025 ERFA,2025-09-02
2025,1,27,17223,3,INJURED_RESERVE,0.9,2025 UDFA,2025-09-02
2025,1,27,13414,2,TAXI_SQUAD,1.0,2025 R/F,2025-09-02
2025,1,28,15721,1,ROSTER,3.41,2022 2.08^,2025-09-02
2025,1,28,14940,1,ROSTER,7.27,2023 FRFA,2025-09-02
2025,1,28,16150,2,ROSTER,3.0,2023 1.12,2025-09-02
2025,1,28,16189,2,ROSTER,1.25,2023 3.13,2025-09-02
2025,1,28,16303,2,ROSTER,1.12,2023 4.10,2025-09-02
2025,1,28,12801,1,ROSTER,40.76,2024 B/R,2025-09-02
2025,1,28,14889,1,ROSTER,1.87,2024 UFA,2025-09-02
2025,1,28,14153,2,ROSTER,12.67,2024 UFA,2025-09-02
2025,1,28,12221,1,ROSTER,20.59,2024 UFA,2025-09-02
2025,1,28,16583,3,ROSTER,1.47,2024 2.14,2025-09-02
2025,1,28,16330,2,ROSTER,1.06,2023 5.12,2025-09-02
2025,1,28,16211,2,ROSTER,1.08,2023 5.03,2025-09-02
2025,1,28,16661,3,ROSTER,1.16,2024 3.15,2025-09-02
2025,1,28,16691,3,ROSTER,1.01,2024 4.20,2025-09-02
2025,1,28,16584,3,ROSTER,4.02,2024 1.07,2025-09-02
2025,1,28,14162,1,ROSTER,19.21,2023 oEXT,2025-09-02
2025,1,28,13268,1,ROSTER,3.6,2024 oEXT,2025-09-02
2025,1,28,13610,1,ROSTER,11.08,2024 UFA,2025-09-02
2025,1,28,13332,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,11947,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,13289,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,15290,4,ROSTER,25.25,2025 B/R,2025-09-02
2025,1,28,15261,2,ROSTER,8.29,2025 oEXT,2025-09-02
2025,1,28,13672,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,28,17147,4,ROSTER,1.64,2025 2.10,2025-09-02
2025,1,28,11760,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,15398,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,16228,2,ROSTER,1.2,2023 3.19,2025-09-02
2025,1,28,16193,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,28,17104,4,ROSTER,3.93,2025 1.08,2025-09-02
2025,1,28,15972,1,ROSTER,5.1,2025 UFA,2025-09-02
2025,1,28,13717,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,28,13325,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,28,15301,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,28,12218,1,ROSTER,1.3,2025 UFA,2025-09-02
2025,1,28,13266,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,28,16731,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,28,17157,4,ROSTER,1.01,2025 4.08,2025-09-02
2025,1,28,16314,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,28,16708,3,ROSTER,0.98,2024 5.14,2025-09-02
2025,1,28,17150,4,ROSTER,0.95,2025 5.08,2025-09-02
2025,1,28,15409,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,15833,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,28,16246,1,ROSTER,0.98,2023 UDFA,2025-09-02
2025,1,28,17161,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,28,16597,3,INJURED_RESERVE,2.6,2024 1.13,2025-09-02
2025,1,28,15789,1,INJURED_RESERVE,4.71,2022 1.08,2025-09-02
2025,1,28,15390,2,INJURED_RESERVE,1.87,2024 oEXT,2025-09-02
2025,1,28,17142,4,INJURED_RESERVE,0.94,2025 5.16,2025-09-02
2025,1,28,11768,1,TAXI_SQUAD,1.0,2025 UFA,2025-09-02
2025,1,29,13696,3,ROSTER,12.97,2024 oEXT,2025-09-02
2025,1,29,15839,1,ROSTER,1.1,2024 R/F,2025-09-02
2025,1,29,14056,1,ROSTER,27.12,2024 oEXT,2025-09-02
2025,1,29,14974,1,ROSTER,13.41,2024 iEXT,2025-09-02
2025,1,29,16655,3,ROSTER,1.62,2024 2.10,2025-09-02
2025,1,29,16643,3,ROSTER,1.13,2024 3.18,2025-09-02
2025,1,29,16747,3,ROSTER,1.04,2024 4.10,2025-09-02
2025,1,29,15378,3,ROSTER,3.27,2024 iEXT,2025-09-02
2025,1,29,16245,1,ROSTER,1.29,2023 3.11,2025-09-02
2025,1,29,16171,2,ROSTER,1.91,2023 2.06,2025-09-02
2025,1,29,14897,3,ROSTER,17.72,2024 oEXT,2025-09-02
2025,1,29,16649,3,ROSTER,1.01,2024 4.19,2025-09-02
2025,1,29,15428,3,ROSTER,5.35,2025 SRFA,2025-09-02
2025,1,29,15755,1,ROSTER,2.24,2022 2.05,2025-09-02
2025,1,29,15812,1,ROSTER,1.3,2022 3.19,2025-09-02
2025,1,29,14472,1,ROSTER,5.38,2024 SRFA,2025-09-02
2025,1,29,15253,1,ROSTER,12.6,2025 B/R,2025-09-02
2025,1,29,17071,4,ROSTER,7.03,2025 1.03,2025-09-02
2025,1,29,17113,4,ROSTER,1.79,2025 2.07,2025-09-02
2025,1,29,17069,4,ROSTER,1.11,2025 3.18,2025-09-02
2025,1,29,17073,4,ROSTER,1.06,2025 3.23,2025-09-02
2025,1,29,15237,3,ROSTER,13.59,2025 UFA,2025-09-02
2025,1,29,16300,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,29,16703,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,29,16736,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,29,16585,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,29,16227,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,29,16624,3,ROSTER,0.98,2024 5.17,2025-09-02
2025,1,29,17099,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,29,17241,4,ROSTER,0.96,2025 5.01,2025-09-02
2025,1,29,17222,4,ROSTER,0.96,2025 5.02,2025-09-02
2025,1,29,17172,4,ROSTER,0.94,2025 5.15,2025-09-02
2025,1,29,16722,2,ROSTER,0.94,2024 UDFA,2025-09-02
2025,1,29,17066,4,ROSTER,0.94,2025 5.14,2025-09-02
2025,1,29,17076,4,ROSTER,0.93,2025 5.22,2025-09-02
2025,1,29,16633,2,ROSTER,0.94,2024 UDFA,2025-09-02
2025,1,29,17096,4,ROSTER,0.94,2025 5.12,2025-09-02
2025,1,29,17185,4,ROSTER,0.94,2025 5.20,2025-09-02
2025,1,29,17154,4,ROSTER,0.94,2025 5.10,2025-09-02
2025,1,29,17256,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,29,17160,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,29,17158,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,29,17255,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,29,15351,2,INJURED_RESERVE,4.94,2025 B/R,2025-09-02
2025,1,29,15855,2,INJURED_RESERVE,1.0,2025 R/F,2025-09-02
2025,1,29,16628,3,INJURED_RESERVE,1.08,2024 4.05,2025-09-02
2025,1,29,16734,3,INJURED_RESERVE,1.0,2024 4.22,2025-09-02
2025,1,29,16604,3,INJURED_RESERVE,1.25,2024 3.08,2025-09-02
2025,1,30,13198,1,ROSTER,12.49,2020 EXT,2025-09-02
2025,1,30,13116,4,ROSTER,37.7,2023 oEXT,2025-09-02
2025,1,30,13714,1,ROSTER,6.47,2021 EXT,2025-09-02
2025,1,30,15281,5,ROSTER,18.74,2024 iEXT,2025-09-02
2025,1,30,14171,1,ROSTER,7.67,2022 iEXT,2025-09-02
2025,1,30,15762,1,ROSTER,3.41,2022 2.01^,2025-09-02
2025,1,30,16169,2,ROSTER,2.41,2023 1.16,2025-09-02
2025,1,30,16214,2,ROSTER,2.21,2023 2.02,2025-09-02
2025,1,30,16267,1,ROSTER,0.98,2023 UDFA,2025-09-02
2025,1,30,14836,4,ROSTER,39.2,2024 iEXT,2025-09-02
2025,1,30,16616,3,ROSTER,4.94,2024 1.05,2025-09-02
2025,1,30,16594,3,ROSTER,1.8,2024 2.06,2025-09-02
2025,1,30,16724,3,ROSTER,1.0,2024 4.23,2025-09-02
2025,1,30,15395,2,ROSTER,2.51,2024 iEXT,2025-09-02
2025,1,30,15835,1,ROSTER,3.41,2022 2.15^,2025-09-02
2025,1,30,15391,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,30,13448,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,30,17068,4,ROSTER,2.33,2025 1.16,2025-09-02
2025,1,30,17032,4,ROSTER,2.14,2025 2.02,2025-09-02
2025,1,30,17144,4,ROSTER,1.43,2025 2.16,2025-09-02
2025,1,30,17103,4,ROSTER,1.21,2025 3.10,2025-09-02
2025,1,30,17128,4,ROSTER,1.08,2025 3.21,2025-09-02
2025,1,30,17119,4,ROSTER,0.99,2025 4.11,2025-09-02
2025,1,30,17097,3,ROSTER,0.9,2025 UDFA,2025-09-02
2025,1,30,13920,2,ROSTER,1.9,2025 UFA,2025-09-02
2025,1,30,15293,3,ROSTER,4.05,2025 UFA,2025-09-02
2025,1,30,16444,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,30,15366,3,ROSTER,2.43,2025 UFA,2025-09-02
2025,1,30,13604,1,ROSTER,26.48,2025 NEFT,2025-09-02
2025,1,30,13839,1,ROSTER,14.75,2024 iEXT,2025-09-02
2025,1,30,13718,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,30,15387,2,ROSTER,1.86,2025 UFA,2025-09-02
2025,1,30,15872,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,30,14169,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,30,12764,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,30,13688,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,30,15081,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,30,15049,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,30,16234,2,ROSTER,1.45,2023 3.02,2025-09-02
2025,1,30,15845,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,30,16295,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,30,16145,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,30,805,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,30,16671,3,ROSTER,1.07,2024 4.07,2025-09-02
2025,1,30,15819,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,30,16665,3,INJURED_RESERVE,1.86,2024 2.05,2025-09-02
2025,1,30,17136,4,INJURED_RESERVE,1.33,2025 3.04,2025-09-02
2025,1,31,12611,3,ROSTER,24.53,2024 oEXT,2025-09-02
2025,1,31,14797,2,ROSTER,5.96,2024 oEXT,2025-09-02
2025,1,31,15751,1,ROSTER,9.82,2022 1.02+,2025-09-02
2025,1,31,15817,1,ROSTER,1.86,2022 2.11,2025-09-02
2025,1,31,16161,2,ROSTER,9.94,2023 1.01,2025-09-02
2025,1,31,16185,2,ROSTER,5.54,2023 1.05,2025-09-02
2025,1,31,13690,1,ROSTER,6.53,2023 UFA,2025-09-02
2025,1,31,14414,1,ROSTER,2.83,2023 UFA,2025-09-02
2025,1,31,14908,2,ROSTER,5.35,2023 UFA,2025-09-02
2025,1,31,16581,3,ROSTER,4.43,2024 1.06,2025-09-02
2025,1,31,13630,1,ROSTER,6.27,2024 UFA,2025-09-02
2025,1,31,14921,2,ROSTER,6.44,2024 UFA,2025-09-02
2025,1,31,13764,1,ROSTER,2.41,2024 UFA,2025-09-02
2025,1,31,14217,1,ROSTER,5.23,2024 UFA,2025-09-02
2025,1,31,13317,1,ROSTER,1.87,2024 UFA,2025-09-02
2025,1,31,14215,2,ROSTER,1.87,2024 UFA,2025-09-02
2025,1,31,14823,1,ROSTER,3.25,2024 UFA,2025-09-02
2025,1,31,13172,2,ROSTER,1.87,2024 UFA,2025-09-02
2025,1,31,15873,2,ROSTER,1.87,2024 UFA,2025-09-02
2025,1,31,16598,3,ROSTER,1.01,2024 4.18,2025-09-02
2025,1,31,16666,3,ROSTER,0.99,2024 5.06,2025-09-02
2025,1,31,13163,1,ROSTER,22.63,2022 B/R,2025-09-02
2025,1,31,14669,1,ROSTER,3.26,2025 RRFA,2025-09-02
2025,1,31,14260,1,ROSTER,1.9,2025 B/R,2025-09-02
2025,1,31,16846,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,31,17112,4,ROSTER,3.61,2025 1.09,2025-09-02
2025,1,31,17115,4,ROSTER,1.69,2025 2.09,2025-09-02
2025,1,31,17167,4,ROSTER,0.93,2025 5.21,2025-09-02
2025,1,31,13869,2,ROSTER,1.86,2025 UFA,2025-09-02
2025,1,31,15361,2,ROSTER,2.85,2025 UFA,2025-09-02
2025,1,31,15404,3,ROSTER,6.75,2025 UFA,2025-09-02
2025,1,31,15788,3,ROSTER,1.86,2025 UFA,2025-09-02
2025,1,31,15869,3,ROSTER,4.68,2025 UFA,2025-09-02
2025,1,31,13193,2,ROSTER,4.56,2025 UFA,2025-09-02
2025,1,31,13700,3,ROSTER,7.2,2025 UFA,2025-09-02
2025,1,31,14157,2,ROSTER,11.5,2025 UFA,2025-09-02
2025,1,31,15923,2,ROSTER,3.99,2025 UFA,2025-09-02
2025,1,31,13959,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,31,12676,1,ROSTER,3.1,2025 UFA,2025-09-02
2025,1,31,15385,1,ROSTER,2.9,2025 UFA,2025-09-02
2025,1,31,14302,1,ROSTER,1.9,2025 UFA,2025-09-02
2025,1,31,15375,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,31,14954,1,ROSTER,1.0,2025 UFA,2025-09-02
2025,1,31,15752,1,INJURED_RESERVE,7.33,2022 1.04,2025-09-02
2025,1,31,15821,1,INJURED_RESERVE,5.35,2022 2.02^,2025-09-02
2025,1,32,15350,4,ROSTER,10.07,2024 iEXT,2025-09-02
2025,1,32,14322,3,ROSTER,9.66,2024 oEXT,2025-09-02
2025,1,32,15715,1,ROSTER,3.41,2022 2.03^,2025-09-02
2025,1,32,15853,1,ROSTER,1.25,2022 4.02,2025-09-02
2025,1,32,15329,3,ROSTER,9.15,2024 iEXT,2025-09-02
2025,1,32,16239,2,ROSTER,2.82,2023 1.13,2025-09-02
2025,1,32,11150,1,ROSTER,13.29,2023 UFA,2025-09-02
2025,1,32,14882,2,ROSTER,18.77,2025 oEXT,2025-09-02
2025,1,32,15890,1,ROSTER,5.29,2023 iEXT,2025-09-02
2025,1,32,16414,1,ROSTER,1.81,2023 iEXT,2025-09-02
2025,1,32,16184,2,ROSTER,1.86,2023 2.07,2025-09-02
2025,1,32,15832,1,ROSTER,5.35,2022 4.03^,2025-09-02
2025,1,32,16167,2,ROSTER,1.59,2023 2.13,2025-09-02
2025,1,32,16181,1,ROSTER,1.39,2023 3.05,2025-09-02
2025,1,32,12860,2,ROSTER,1.81,2023 iEXT,2025-09-02
2025,1,32,15913,1,ROSTER,1.1,2024 R/F,2025-09-02
2025,1,32,12697,2,ROSTER,13.46,2025 oEXT,2025-09-02
2025,1,32,14835,3,ROSTER,14.03,2024 B/R,2025-09-02
2025,1,32,16627,3,ROSTER,3.14,2024 1.10,2025-09-02
2025,1,32,16644,3,ROSTER,1.51,2024 2.13,2025-09-02
2025,1,32,16593,3,ROSTER,1.26,2024 3.07,2025-09-02
2025,1,32,13431,2,ROSTER,2.17,2024 iEXT,2025-09-02
2025,1,32,16350,2,ROSTER,3.71,2024 iEXT,2025-09-02
2025,1,32,15779,1,ROSTER,1.14,2022 4.18,2025-09-02
2025,1,32,15469,2,ROSTER,3.49,2024 iEXT,2025-09-02
2025,1,32,16455,2,ROSTER,2.31,2025 oEXT,2025-09-02
2025,1,32,15363,3,ROSTER,1.87,2024 oEXT,2025-09-02
2025,1,32,14225,4,ROSTER,22.99,2023 iEXT,2025-09-02
2025,1,32,16704,2,ROSTER,1.09,2024 4.03,2025-09-02
2025,1,32,15850,1,ROSTER,3.41,2022 3.18^,2025-09-02
2025,1,32,16269,2,ROSTER,1.0,2025 R/F,2025-09-02
2025,1,32,14930,1,ROSTER,1.1,2025 ERFA,2025-09-02
2025,1,32,13987,1,ROSTER,1.09,2025 ERFA,2025-09-02
2025,1,32,14778,3,ROSTER,18.63,2025 B/R,2025-09-02
2025,1,32,17137,4,ROSTER,1.49,2025 2.14,2025-09-02
2025,1,32,17052,4,ROSTER,1.37,2025 3.02,2025-09-02
2025,1,32,17131,4,ROSTER,1.15,2025 3.14,2025-09-02
2025,1,32,17049,4,ROSTER,0.98,2025 4.14,2025-09-02
2025,1,32,17083,4,ROSTER,2.58,2025 1.14,2025-09-02
2025,1,32,11222,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,32,16788,1,ROSTER,1.8,2025 UFA,2025-09-02
2025,1,32,14933,1,ROSTER,1.9,2025 UFA,2025-09-02
2025,1,32,17087,2,ROSTER,1.87,2025 UFA,2025-09-02
2025,1,32,16346,2,ROSTER,1.0,2025 R/F,2025-09-02
