season,salary,id,contractInfo,contractYear,conference
2020,0.98,14798,2020 3.03,4,1
2020,1.32,12447,2019 UFA,1,1
2020,0.80,14181,2020 R/F,2,1
2020,0.90,13968,2020 UFA,1,1
2020,0.90,14180,2019 4.09,3,1
2020,0.80,11709,2020 UFA,1,1
2020,0.80,14199,2020 UFA,1,1
2020,1.30,12772,2020 UFA,1,1
2020,1.68,14889,2020 1.16,4,1
2020,7.95,14056,2019 1.01,3,1
2020,0.66,11390,2019 R/F,1,1
2020,1.20,12437,2020 UFA,1,1
2020,0.73,12753,2020 ERFA,1,1
2020,3.52,12736,2019 UFA,1,1
2020,1.40,14028,2020 UFA,1,1
2020,0.80,12291,2020 UFA,1,1
2020,4.51,10273,2019 UFA,1,1
2020,5.50,12756,2019 ORFAN,1,1
2020,0.80,13777,2020 UFA,2,1
2020,3.86,13192,2017 1.09,1,1
2020,0.80,13745,2020 UFA,2,1
2020,0.80,7859,2020 UFA,1,1
2020,1.21,13704,2018 3.15,2,1
2020,0.80,11840,2020 UFA,1,1
2020,0.80,13343,2020 R/F,2,1
2020,3.20,12691,2020 UFA,3,1
2020,6.60,11293,2019 B/R,3,1
2020,1.20,13265,2017 3.13,1,1
2020,0.69,14931,2020 UDFA,1,1
2020,0.79,14218,2019 5.02,3,1
2020,0.82,14902,2020 4.06,4,1
2020,1.30,14929,2020 UFA,2,1
2020,0.80,12948,2020 UFA,2,1
2020,0.69,14873,2020 UDFA,3,1
2020,2.70,14158,2019 1.12,3,1
2020,1.32,13709,2019 UFA,2,1
2020,0.87,14209,2019 4.11,2,1
2020,1.30,13813,2020 UFA,2,1
2020,0.55,14254,2019 UDFA,1,1
2020,0.80,12782,2020 UFA,2,1
2020,0.69,14977,2020 UDFA,1,1
2020,16.90,12176,2020 FRFA,3,1
2020,1.76,13488,2019 UFA,1,1
2020,1.30,13377,2020 UFA,1,1
2020,2.30,13723,2018 2.03,2,1
2020,3.99,13608,2018 1.08,2,1
2020,1.30,14857,2020 UFA,2,1
2020,1.99,13231,2017 2.09,1,1
2020,0.76,14806,2020 5.07,4,1
2020,1.30,12197,2020 UFA,1,1
2020,0.80,12238,2020 UFA,2,1
2020,2.20,9919,2019 UFA,1,1
2020,7.03,12245,Inaugural,1,1
2020,6.80,8658,2020 UFA,1,1
2020,1.32,10260,2019 UFA,1,1
2020,1.30,12088,2020 UFA,2,1
2020,0.74,14890,2020 6.12,4,1
2020,1.50,12229,2020 UFA,4,1
2020,2.31,14676,2019 UFA,1,1
2020,1.32,12952,2019 UFA,1,1
2020,1.30,11805,2020 UFA,1,1
2020,13.60,9833,2020 UFA,1,1
2020,0.80,12323,2020 UFA,1,1
2020,1.36,14842,2020 2.05,4,1
2020,0.55,14085,2019 UDFA,2,1
2020,0.66,12938,2020 ERFA,1,1
2020,6,11317,2020 UFA,1,1
2020,0.66,8930,2019 UFA,1,1
2020,1.08,14210,2019 3.14,3,1
2020,23.10,12620,2020 EXT,2,1
2020,0.74,14848,2020 6.08,4,1
2020,0.66,12126,2019 UFA,1,1
2020,2.47,14896,2020 1.10,4,1
2020,2.20,12711,2019 UFA,2,1
2020,2,12735,2020 UFA,1,1
2020,0.74,14186,2019 5.07,3,1
2020,0.66,12802,2019 R/F,1,1
2020,1.60,14839,2020 2.01,4,1
2020,0.80,13245,2020 UFA,1,1
2020,0.80,13774,2020 UFA,1,1
2020,2.46,12698,2018 EXT,2,1
2020,1.50,11248,2020 UFA,1,1
2020,0.80,14384,2020 UFA,2,1
2020,0.80,14672,2020 UFA,1,1
2020,0.97,13717,2018 4.12,2,1
2020,0.68,14123,2019 5.14,3,1
2020,1.46,13168,2017 3.08,1,1
2020,0.80,11314,2020 UFA,1,1
2020,1.87,12912,2019 ORFAN,2,1
2020,4.50,11283,2020 SRFA,2,1
2020,2.66,13629,2018 1.15,2,1
2020,7,7394,2020 UFA,2,1
2020,0.80,12831,2020 UFA,1,1
2020,1.30,12697,2020 UFA,2,1
2020,9.33,11678,2019 FRFA,3,1
2020,0.66,12785,2019 R/F,1,1
2020,1.70,14813,2020 UFA,2,1
2020,15.39,7836,2019 EXT,3,1
2020,9.30,7401,2020 FRFA,2,1
2020,4.60,13591,2018 1.06,2,1
2020,2.50,13155,2020 UFA,2,1
2020,1,12275,2020 UFA,2,1
2020,1.30,10312,2020 UFA,1,1
2020,2.68,14834,2020 1.09,4,1
2020,0.73,11316,2020 ERFA,1,1
2020,14.76,9099,2018 EXT,2,1
2020,2.13,13157,2017 2.07,1,1
2020,2.43,14136,2019 1.14,3,1
2020,13.20,9918,2020 UFA,2,1
2020,0.80,13832,2020 UFA,1,1
2020,4.14,14079,2019 1.06,3,1
2020,1.32,14197,2019 3.03,3,1
2020,1.30,12964,2020 UFA,2,1
2020,10.50,12768,2020 SRFA,3,1
2020,1.30,13772,2020 UFA,2,1
2020,1.32,13814,2019 UFA,1,1
2020,1.32,12226,2019 UFA,1,1
2020,1.27,14838,2020 2.07,4,1
2020,6.20,12658,2020 SRFA,3,1
2020,10.12,11333,2019 UFA,2,1
2020,0.80,13839,2020 UFA,1,1
2020,1.99,14887,2020 1.13,4,1
2020,1.30,14163,2019 3.04,3,1
2020,1.87,12767,2019 ORFAN,1,1
2020,0.66,11273,2019 UFA,1,1
2020,1.62,14080,2019 2.10,3,1
2020,1.30,14412,2020 UFA,1,1
2020,1.40,11348,2020 UFA,3,1
2020,0.55,14122,2019 UDFA,1,1
2020,0.66,14600,2019 UFA,1,1
2020,1.10,14141,2019 3.13,3,1
2020,1.40,10274,2020 UFA,1,1
2020,1.40,7813,2020 UFA,1,1
2020,10.70,10783,2020 UFA,1,1
2020,0.80,13768,2020 UFA,2,1
2020,5.10,12701,2019 EXT,4,1
2020,1.32,13193,2019 UFA,1,1
2020,0.80,10465,2020 UFA,1,1
2020,0.73,12270,2020 ERFA,1,1
2020,4.24,13696,2018 1.07,2,1
2020,0.97,13645,2018 4.09,2,1
2020,0.66,12301,2019 R/F,1,1
2020,3.48,13156,2019 EXT,2,1
2020,0.80,13267,2020 R/F,2,1
2020,0.80,11951,2020 UFA,1,1
2020,3.10,14956,2020 UFA,2,1
2020,1.32,14072,2019 UFA,1,1
2020,1.30,11956,2020 UFA,2,1
2020,11.50,9431,2020 SRFA,3,1
2020,0.80,11859,2020 UFA,1,1
2020,1.06,14140,2019 3.15,3,1
2020,0.80,13298,2020 UFA,1,1
2020,0.63,14063,2019 6.13,3,1
2020,3.60,11227,2020 UFA,1,1
2020,0.76,14979,2020 5.10,1,1
2020,2.50,9815,2020 UFA,1,1
2020,1.60,13276,2020 UFA,1,1
2020,1.94,13630,2018 2.09,2,1
2020,1.80,13690,2020 UFA,1,1
2020,1.99,14148,2019 2.03,3,1
2020,2.12,14797,2020 1.12,4,1
2020,6.15,14778,2020 1.02,4,1
2020,1.32,10697,2019 UFA,1,1
2020,1.81,12274,2018 UFA,1,1
2020,2.40,13642,2020 ORFAN,1,1
2020,9.20,9831,2020 UFA,1,1
2020,0.78,14923,2020 5.01,4,1
2020,0.77,14941,2020 5.06,4,1
2020,3.61,14802,2020 1.06,4,1
2020,0.80,10413,2020 R/F,2,1
2020,0.76,14918,2020 5.12,4,1
2020,7.67,11938,2018 EXT,1,1
2020,0.61,13678,2018 UDFA,1,1
2020,1.30,11647,2020 UFA,2,1
2020,27.35,12652,2020 EXT,4,1
2020,2.42,12231,2019 UFA,3,1
2020,1.00,14207,2019 4.02,3,1
2020,1.44,14161,2019 2.15,3,1
2020,1.07,13260,2017 4.03,1,1
2020,0.80,13427,2020 UFA,1,1
2020,0.66,14235,2019 UFA,2,1
2020,0.78,14870,2020 4.15,4,1
2020,3.50,10879,2020 UFA,4,1
2020,1.60,13115,2020 UFA,1,1
2020,2.42,11312,2018 ORFA,1,1
2020,1.40,10976,2020 UFA,5,1
2020,2.06,11707,2018 UFA,1,1
2020,0.80,14925,2020 4.10,3,1
2020,0.80,12317,2020 UFA,2,1
2020,1.40,11324,2020 UFA,1,1
2020,1.40,13793,2020 UFA,2,1
2020,2.66,11723,2019 EXT,3,1
2020,2.30,13727,2018 2.02,2,1
2020,1.53,14810,2020 2.02,4,1
2020,1.30,13692,2020 UFA,2,1
2020,5.10,10815,2020 UFA,3,1
2020,6.83,10775,2019 EXT,2,1
2020,5,13306,2020 UFA,4,1
2020,0.80,13258,2020 UFA,1,1
2020,5.20,13747,2020 UFA,2,1
2020,1.30,13711,2020 UFA,2,1
2020,10.06,12263,2020 NEFT,1,1
2020,1.21,13707,2018 3.13,2,1
2020,0.80,13864,2020 UFA,1,1
2020,1.30,11768,2020 UFA,1,1
2020,1.09,13743,2018 4.02,2,1
2020,1.69,13631,2018 2.16,2,1
2020,13.20,11670,2019 B/R,2,1
2020,13.62,13113,2020 EXT,6,1
2020,26.64,10272,Inaugural,2,1
2020,1.07,13214,2017 4.06,1,1
2020,1.60,11985,2020 UFA,2,1
2020,1.45,12248,2018 UFA,1,1
2020,0.75,14968,2020 6.03,3,1
2020,13.46,12610,2020 5YO,1,1
2020,0.80,15081,2020 UFA,2,1
2020,3.03,14168,2019 1.10,3,1
2020,1.30,11747,2020 UFA,2,1
2020,3.60,13762,2020 UFA,2,1
2020,0.80,13249,2017 5.06,1,1
2020,0.73,13760,2018 UFA,1,1
2020,3.75,10847,2018 FRFA,1,1
2020,1.51,14162,2019 2.13,3,1
2020,0.80,13789,2020 UFA,1,1
2020,1.40,11360,2020 UFA,1,1
2020,1.38,11886,2019 EXT,4,1
2020,0.80,13959,2020 UFA,1,1
2020,1.30,12979,2020 UFA,2,1
2020,3.30,13139,2020 SRFA,1,1
2020,5.13,12225,Inaugural,1,1
2020,0.80,13253,2020 UFA,2,1
2020,6.90,13154,2020 EXT,2,1
2020,2.10,14126,2020 UFA,4,1
2020,0.55,14221,2019 UDFA,2,1
2020,3.77,14157,2019 1.07,3,1
2020,2.10,12391,2020 UFA,2,1
2020,0.80,11403,2020 R/F,2,1
2020,3.82,11816,Inaugural,1,1
2020,0.55,14226,2019 UDFA,1,1
2020,0.80,12302,2020 UFA,1,1
2020,0.80,14283,2020 UFA,2,1
2020,4.10,13447,2020 UFA,1,1
2020,0.80,12906,2020 UFA,1,1
2020,0.90,14017,2020 UFA,2,1
2020,1.01,14928,2020 3.01,4,1
2020,0.85,14169,2019 4.13,2,1
2020,23.10,10703,2019 B/R,2,1
2020,0.93,14909,2020 3.07,4,1
2020,0.80,14328,2020 UFA,1,1
2020,0.96,14176,2019 4.05,3,1
2020,7.26,12140,Inaugural,1,1
2020,1.40,13296,2020 UFA,1,1
2020,0.80,14227,2020 UFA,1,1
2020,0.66,10806,2019 R/F,1,1
2020,1.30,14947,2020 UFA,3,1
2020,12,11228,2020 FRFA,3,1
2020,1.87,13325,2019 ORFAN,3,1
2020,4.40,10350,2019 UFA,1,1
2020,0.83,14220,2019 4.15,3,1
2020,0.86,14198,2019 4.12,3,1
2020,4.06,14877,2020 1.05,4,1
2020,1.40,10868,2020 UFA,1,1
